t_rel_s,lat_deg,lon_deg,dist_cum_m
2127,44.17586866449504,28.60326578789497,35683.0
2132,44.17611531169336,28.604073730973973,35754.1
2137,44.17637184658346,28.6048211134075,35824.8
2142,44.17663907485337,28.60573377311299,35895.9
2147,44.176883341204544,28.606467066221114,35966.7
2152,44.177152985227536,28.60730045567032,36038.2
2157,44.17745401804311,28.60814314555521,36110.5
2162,44.17768816493325,28.608905501473817,36181.5
2167,44.17793469171828,28.609728779213707,36251.8
2172,44.17821640792821,28.61053954605647,36321.5
2177,44.17838200179648,28.611097773121028,36374.5
2182,44.17843205722888,28.61123114673797,36383.8
2187,44.17842092873173,28.611239127437404,36384.1
2192,44.17842362753847,28.611247063214503,36384.1
2197,44.17843945027586,28.61124421168461,36384.6
2202,44.17841721158604,28.611257365038067,36384.6
2207,44.178433977985264,28.611268418349702,36384.6
2212,44.17845327875413,28.61123996805249,36384.9
2217,44.17847339002749,28.611358517608373,36394.7
2222,44.17861150962739,28.61184993106288,36434.9
2227,44.1788441529285,28.61253375437792,36500.0
2232,44.17911154576941,28.61329179172531,36567.5
2237,44.179418564971066,28.61407293099463,36636.4
2242,44.17971760898888,28.61476487080564,36705.0
2247,44.18003664339471,28.61561232332677,36774.7
2252,44.18033299072647,28.61637273758714,36844.8
2257,44.18064149372513,28.61715512625132,36914.9
2262,44.180952248630426,28.61788520456252,36984.9
2267,44.18128112422008,28.618699184171103,37055.9
2272,44.18156264504102,28.619405262009472,37128.0
2277,44.18189778638848,28.620226750163543,37199.8
2282,44.1822045337386,28.6210220882245,37272.5
2287,44.18252780726864,28.62177959151737,37343.2
2292,44.18286124090294,28.622608697859523,37414.5
2297,44.183131451284055,28.623325601255768,37485.3
2302,44.18343875136281,28.62410202003904,37555.7
2307,44.18375664216517,28.62489071453292,37625.6
2312,44.18407244831468,28.62567902883329,37695.2
2317,44.18437953788528,28.62645587552541,37764.6
2322,44.18468141933344,28.627169404097188,37832.9
2327,44.18495345194971,28.627884891807657,37901.4
2332,44.185325224524085,28.62862123794489,37969.5
2337,44.18567459784813,28.62930583854667,38037.9
2342,44.18600806982396,28.62995645165605,38105.7
2347,44.1863785886001,28.630632818932146,38173.4
2352,44.18675554580211,28.63132836402841,38240.8
2357,44.18713624012386,28.632099955207103,38309.1
2362,44.18746313694256,28.632735113658985,38376.6
2367,44.187812331134005,28.633457028195377,38444.7
2372,44.18818839472711,28.634150508271144,38513.9
2377,44.18852695048586,28.63483871083304,38583.7
2382,44.18891971828718,28.63554122957016,38653.9
2387,44.18926479491133,28.63626875723165,38723.7
2392,44.18967199607432,28.63699771303667,38794.7
2397,44.19004190840924,28.63773531240764,38866.3
2402,44.19042853211103,28.63843517441321,38937.7
2407,44.1908011982397,28.63914748537117,39008.8
2412,44.19117235934407,28.639809613800985,39079.9
2417,44.19155897298103,28.64063889562821,39151.2
2422,44.1918529690937,28.64140114659985,39223.0
2427,44.19213846324121,28.64211290327564,39293.8
2432,44.1924731809814,28.64296021320212,39364.1
2437,44.19275444516467,28.643694636453127,39434.1
2442,44.19302657621056,28.644498372506565,39503.1
2447,44.19335775148554,28.645206034714192,39571.7
2452,44.19365156808708,28.645966080351528,39640.2
2457,44.19393142719493,28.64667173537177,39708.9
2462,44.19423961658339,28.647438895787303,39776.9
