GPS Time,Device Time,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 12:51:55 GMT+03:00 2026,02-apr.-2026 12:51:55.856,14.48943042755127,11.399999618530273,80.6,84.23999786376953,0.89,2.86,9.29,0.01,27.06,-0.07,-,8,25.53,34.66,84,-,9.8,1987,0.01,80.6,0.85,-,15,6.53,9.08,-,-,86.42,0,13.58,238,52.16,53,24.71,23.5
Thu Apr 02 12:51:57 GMT+03:00 2026,02-apr.-2026 12:51:57.560,14.446708679199219,11.399999618530273,80.80000000000001,84.20999908447266,-0.29,2.86,10.46,0.12,30.2,-0.04,-,8,25.74,34.66,84,-,17.25,2013.75,0.02,80.8,1.71,-,15,9.43,15.17,-,-,86.54,0,13.46,240,52.01,53,31.76,18.5
Thu Apr 02 12:51:59 GMT+03:00 2026,02-apr.-2026 12:51:59.195,15.683586120605469,11.399999618530273,81.2,83.2699966430664,0.31,2.31,9,-0.03,27.06,-0.01,-,8,25.96,34.66,85,11.03,20.78,2093.75,0.03,81.2,1.75,14.79,15,11.02,18.93,-,-,86.65,0,13.35,242,56.46,56,31.76,14.5
Thu Apr 02 12:52:00 GMT+03:00 2026,02-apr.-2026 12:52:01.088,15.548213958740234,11.399999618530273,81.6,83.58000183105469,0.1,2.19,8.99,-0.04,27.45,-0.05,-,8,26.19,34.66,85,3.47,13.33,2166,0.02,81.6,0.54,4.65,15,7.98,12.28,-,-,86.78,0,13.22,244,55.97,57,28.24,22.5
Thu Apr 02 12:52:02 GMT+03:00 2026,02-apr.-2026 12:52:02.852,15.426739692687988,11.399999618530273,79.7,84.98999786376953,0.14,1.75,8.65,-0.08,13.73,0.01,-,8,26.42,34.66,85,3.47,4.71,2143.75,0.01,79.7,0.18,4.65,15,4.64,6.39,-,-,86.89,0,13.11,245,55.54,57,9.41,27.5
Thu Apr 02 12:52:04 GMT+03:00 2026,02-apr.-2026 12:52:04.679,14.767895698547363,11.399999618530273,79.80000000000001,86.4800033569336,-0.25,2.56,9.76,0.05,25.88,-0.02,-,8,26.62,34.66,85,-,7.06,2087.75,0.01,79.8,0.24,-,15,2.9,5.07,-,-,87.01,0,12.99,247,53.16,54,24.31,27.5
Thu Apr 02 12:52:06 GMT+03:00 2026,02-apr.-2026 12:52:06.458,14.664436340332031,11.399999618530273,80.1,83.12999725341797,0.33,2.39,9.03,-0.03,25.88,0.03,-,8,26.82,34.66,85,-,11.37,2039,0.01,80.1,0.87,-,15,7.4,10.53,-,-,87.12,0,12.88,249,52.79,54,25.88,23.5
Thu Apr 02 12:52:08 GMT+03:00 2026,02-apr.-2026 12:52:08.210,15.124597549438477,11.399999618530273,79.4,83.12999725341797,0.93,2.45,9.41,0.02,26.27,0,-,8,27.02,34.66,85,3.29,16.47,2072.75,0.02,79.4,2.21,4.41,15,8.99,13.57,-,-,87.23,0,12.77,251,54.45,55,26.27,19.5
Thu Apr 02 12:52:09 GMT+03:00 2026,02-apr.-2026 12:52:09.993,14.895545959472656,11.399999618530273,77.80000000000001,84.55999755859375,-4.08,-2.37,18.4,0.96,21.96,0.93,-,8,27.22,34.66,86,3.29,5.1,2031.25,0.01,77.8,0.55,4.41,15,5.08,6.48,-,-,87.34,0,12.66,253,53.62,55,9.8,21
Thu Apr 02 12:52:11 GMT+03:00 2026,02-apr.-2026 12:52:11.834,14.393692016601562,2.4000000953674316,76.5,84.6500015258789,0.4,8.16,5.97,0.05,25.49,-0.01,-,8,27.4,34.66,86,-,9.8,2004,0.01,76.5,1.13,-,15,5.8,8.48,-,-,87.45,0,12.55,254,51.82,53,25.49,23
Thu Apr 02 12:52:13 GMT+03:00 2026,02-apr.-2026 12:52:13.585,14.340676307678223,2.5,77.80000000000001,85.5,-0.24,8.65,4.91,0.03,27.45,0.01,-,8,27.58,34.66,86,-,11.76,1981.75,0.01,77.8,1.33,-,15,7.54,10.38,-,-,87.56,0,12.44,256,51.63,53,28.24,22.5
Thu Apr 02 12:52:15 GMT+03:00 2026,02-apr.-2026 12:52:15.313,14.44825267791748,2.5,76.1,84.45999908447266,6.59,7.19,3.87,0.09,23.92,0.14,-,8,27.76,34.66,86,-,11.76,2010.5,0.02,76.1,0.87,-,15,8.85,12.66,-,-,87.66,0,12.34,258,52.01,53,22.75,23.5
Thu Apr 02 12:52:17 GMT+03:00 2026,02-apr.-2026 12:52:17.199,14.728261947631836,2.5999999046325684,76.4,85.69999694824219,-1.53,2.95,9.43,0.04,29.41,0.01,-,8,27.94,34.66,86,-,10.59,2003,0.01,76.4,0.99,-,15,6.38,9.11,-,-,87.76,0,12.24,260,53.02,53,29.41,23.5
Thu Apr 02 12:52:18 GMT+03:00 2026,02-apr.-2026 12:52:18.986,14.33141040802002,2.5999999046325684,76.30000000000001,84.16999816894531,-1.92,2.8,8.53,-0.05,67.06,0.02,-,8,28.12,34.66,86,6.56,18.04,2060.25,0.02,76.3,1.98,8.8,15,10.73,17,-,-,87.86,0,12.14,262,51.59,55,44.31,17.5
Thu Apr 02 12:52:20 GMT+03:00 2026,02-apr.-2026 12:52:20.805,16.475744247436523,2.4000000953674316,77.2,82.63999938964844,-1.3,2.92,8.08,-0.09,69.02,0.03,-,8,28.34,34.66,86,17.27,31.37,2241.25,0.04,77.2,4.17,23.15,14,14.21,28.24,-,-,87.96,0,12.04,263,59.31,60,83.53,5.5
Thu Apr 02 12:52:22 GMT+03:00 2026,02-apr.-2026 12:52:22.479,18.10586929321289,2.5999999046325684,78.4,82.5199966430664,-1.12,1.71,9.11,-0.03,18.04,-0.06,-,8,28.59,34.66,86,20.65,34.9,2436.5,0.04,78.4,2.94,27.69,14,14.07,30.67,-,-,88.05,0,11.95,265,65.18,65,18.43,15
Thu Apr 02 12:52:24 GMT+03:00 2026,02-apr.-2026 12:52:24.192,16.714059829711914,2.4000000953674316,78.1,83.29000091552734,-1.13,1.68,10.13,0.07,13.73,0.03,-,8,28.82,34.66,86,20.65,4.31,2383.75,0.01,78.1,2.18,27.69,14,3.05,4.73,-,-,88.15,0,11.85,267,60.17,63,9.02,28
Thu Apr 02 12:52:25 GMT+03:00 2026,02-apr.-2026 12:52:25.919,15.91160774230957,2.5999999046325684,78.2,85.37999725341797,-0.74,2.52,7.97,-0.13,29.8,0.01,-,8,29.02,34.66,86,-,14.9,2253.5,0.01,78.2,2.17,-,14,5.51,7.23,-,-,88.24,0,11.76,268,57.28,58,29.8,20.5
Thu Apr 02 12:52:27 GMT+03:00 2026,02-apr.-2026 12:52:27.663,16.58383560180664,2.799999952316284,78.0,84.61000061035156,-1.36,2.48,9.03,-0.02,31.76,-0.04,-,8,29.23,34.66,86,7.45,23.53,2264.25,0.03,78,2.09,10,14,11.46,20.71,-,-,88.33,0,11.67,270,59.7,60,34.51,12.5
Thu Apr 02 12:52:29 GMT+03:00 2026,02-apr.-2026 12:52:29.766,17.57621955871582,2.5999999046325684,80.7,84.02999877929688,-1.78,2.38,9.21,0.01,30.2,0.04,-,8,29.46,34.66,86,15.87,24.71,2394.5,0.03,80.7,4.19,21.28,14,10.73,22.41,-,-,88.43,0,11.57,272,63.27,64,32.55,13
Thu Apr 02 12:52:32 GMT+03:00 2026,02-apr.-2026 12:52:32.341,17.74968147277832,2.5,80.5,85.7699966430664,-1.6,1.52,9.84,0.05,21.96,-0.02,-,8,29.69,34.66,86,2.96,7.06,2139,0.01,80.5,0.12,3.96,14,5.8,7.28,-,-,88.56,0,11.44,275,63.9,65,19.61,21
Thu Apr 02 12:52:34 GMT+03:00 2026,02-apr.-2026 12:52:34.793,17.5252628326416,2.5,80.5,85.44000244140625,-1.22,2.24,9.74,0.05,24.31,0.03,-,8,29.92,34.66,86,2.96,8.63,1920,0.01,80.5,0.47,3.96,14,5.8,7.89,-,-,88.68,0,11.32,277,63.09,64,22.75,24.5
Thu Apr 02 12:52:37 GMT+03:00 2026,02-apr.-2026 12:52:37.402,17.186059951782227,2.5999999046325684,80.5,84.88999938964844,-0.7,0.41,10.57,0.1,16.08,0.03,-,8,30.13,34.66,86,-,9.8,1891,0.01,80.5,0.97,-,14,6.82,8.95,-,-,88.81,0,11.19,280,61.87,63,25.1,22.5
Thu Apr 02 12:52:39 GMT+03:00 2026,02-apr.-2026 12:52:40.084,13.76418685913086,2.5,81.1,85.5199966430664,-0.79,1.16,9.8,0.03,13.33,0,-,8,30.27,34.66,86,-,4.31,1093.5,0,81.1,5.6,-,14,3.34,3.17,-,-,88.93,0,11.07,283,49.55,52,9.02,9
Thu Apr 02 12:52:42 GMT+03:00 2026,02-apr.-2026 12:52:42.343,8.88770866394043,2.200000047683716,78.9,86.04000091552734,-0.34,0.6,9.46,-0.01,12.94,0.01,-,8,30.33,34.66,86,-,3.53,1488,0,78.9,3.97,-,14,3.05,3.21,-,-,89.04,0,10.96,285,32,39,8.24,-1.5
Thu Apr 02 12:52:43 GMT+03:00 2026,02-apr.-2026 12:52:44.114,7.830469131469727,2.0999999046325684,78.1,86.05000305175781,-0.77,1.17,9.72,0.02,12.55,-0.02,-,8,30.3,34.66,86,-,2.75,1039,0,78.1,6,-,14,3.63,2.71,-,-,89.12,0,10.88,287,28.19,26,7.45,1
Thu Apr 02 12:52:45 GMT+03:00 2026,02-apr.-2026 12:52:45.898,5.4853949546813965,2.200000047683716,77.4,86.16999816894531,-0.27,0.36,10.06,0.05,11.76,0,-,8,30.23,34.66,86,-,2.75,784.25,0,77.4,3.35,-,14,4.64,2.71,-,-,89.19,0,10.81,288,19.75,20,7.06,8
Thu Apr 02 12:52:47 GMT+03:00 2026,02-apr.-2026 12:52:47.665,2.663172721862793,2.299999952316284,77.7,91.94999694824219,-1.73,3.29,8.76,-0.01,25.1,0,-,8,30.09,34.66,86,-,3.14,790,0,77.7,5.27,-,14,4.79,2.77,-,-,89.27,0,10.73,290,9.59,8,29.41,3.5
Thu Apr 02 12:52:49 GMT+03:00 2026,02-apr.-2026 12:52:49.380,3.948948860168457,2.299999952316284,77.2,84.4000015258789,-2.07,3.59,8.45,-0.02,50.98,0,-,8,29.98,34.81,86,3,12.16,820.25,0.01,77.2,1.73,4.02,14,10.88,8.72,-,-,89.35,0,10.65,292,14.22,12,56.08,-6
Thu Apr 02 12:52:51 GMT+03:00 2026,02-apr.-2026 12:52:51.180,7.164933204650879,2.299999952316284,79.2,86.16999816894531,-2.52,3.78,9.23,0.07,64.71,0.07,-,8,29.93,34.95,86,11.58,21.57,1492,0.02,79.2,6.78,15.53,14,14.21,17.25,-,-,89.42,0,10.58,294,25.79,21,74.12,3.5
Thu Apr 02 12:52:52 GMT+03:00 2026,02-apr.-2026 12:52:52.984,8.699319839477539,2.4000000953674316,80.30000000000001,87.05000305175781,-1.5,1.76,8.93,0.01,21.96,-0.01,-,8,29.94,34.95,86,23.83,32.16,2326,0.04,80.3,7.21,31.96,14,14.21,28.26,-,-,89.5,0,10.5,296,31.32,33,40.78,8.5
Thu Apr 02 12:52:54 GMT+03:00 2026,02-apr.-2026 12:52:54.733,10.788578033447266,2.5999999046325684,80.6,85.77999877929688,-1.86,3.16,9.15,0.02,64.71,0.01,-,8,29.99,34.95,86,11.22,24.31,2027.75,0.01,80.6,2.34,15.04,14,3.48,5.54,-,-,89.57,0,10.43,297,38.84,38,76.86,2
Thu Apr 02 12:52:56 GMT+03:00 2026,02-apr.-2026 12:52:56.540,12.963793754577637,2.5999999046325684,80.80000000000001,83.83000183105469,-1.75,3.51,9.03,0.02,69.41,0,-,8,30.09,34.95,86,22.72,30.98,2162.5,0.04,80.8,3.23,30.46,14,14.21,27.09,-,-,89.64,0,10.36,299,46.67,46,83.14,5.5
Thu Apr 02 12:52:58 GMT+03:00 2026,02-apr.-2026 12:52:58.231,15.038639068603516,2.5,79.30000000000001,82.04000091552734,-1.95,3.44,9.47,0.07,72.55,0.03,-,8,30.23,34.81,86,22.9,36.47,2500,0.04,79.3,2.48,30.71,13,14.21,31.77,-,-,89.71,0,10.29,301,54.14,53,87.84,5.5
Thu Apr 02 12:52:59 GMT+03:00 2026,02-apr.-2026 12:52:59.959,16.234338760375977,2.5,79.9,83.86000061035156,-1.36,2.9,9.13,0.01,68.24,0,-,8,30.41,34.81,86,26.88,12.94,2836.5,0.05,79.9,5.86,36.04,13,14.21,38.2,-,-,89.78,0,10.22,302,58.44,60,33.73,23
Thu Apr 02 12:53:01 GMT+03:00 2026,02-apr.-2026 12:53:01.716,17.36775779724121,2.700000047683716,81.1,86.87999725341797,-1.67,2.73,9.32,0.02,70.2,0.09,-,8,30.6,34.66,86,11.85,33.33,2346.5,0.04,81.1,3.63,15.89,13,14.21,29.89,-,-,89.85,0,10.15,304,62.52,63,85.49,6
Thu Apr 02 12:53:03 GMT+03:00 2026,02-apr.-2026 12:53:03.508,18.45742416381836,2.799999952316284,81.7,86.33999633789062,-0.93,1.62,9.12,-0.03,15.69,-0.05,-,8,30.83,34.66,86,20.25,12.16,2528.5,0.04,81.7,2,27.15,13,14.21,32.97,-,-,89.92,0,10.08,306,66.45,68,14.9,0
Thu Apr 02 12:53:05 GMT+03:00 2026,02-apr.-2026 12:53:05.337,17.572616577148438,2.5,79.30000000000001,86.44000244140625,-1.4,1.87,8.83,-0.05,25.49,-0.05,-,8,31.02,34.66,86,20.25,9.8,2462,0.01,79.3,0.03,27.15,13,2.76,5.41,-,-,89.99,0,10.01,308,63.26,64,25.88,24.5
Thu Apr 02 12:53:07 GMT+03:00 2026,02-apr.-2026 12:53:07.188,17.187604904174805,2.700000047683716,81.1,85.19000244140625,-1,2.06,8.55,-0.08,26.27,-0.08,-,8,31.21,34.66,86,-,12.16,2388.25,0.01,81.1,0.26,-,13,6.24,10.93,-,-,90.06,0,9.94,310,61.88,63,26.27,24
Thu Apr 02 12:53:08 GMT+03:00 2026,02-apr.-2026 12:53:08.983,16.99612808227539,2.5,81.7,84.16999816894531,-1.53,2.01,9.2,-0.01,26.27,0.01,-,8,31.39,34.66,86,-,12.55,2349.5,0.02,81.7,0.12,-,13,6.96,11.35,-,-,90.12,0,9.88,312,61.19,62,26.67,24
Thu Apr 02 12:53:10 GMT+03:00 2026,02-apr.-2026 12:53:10.806,17.004878997802734,2.5999999046325684,83.4,85.80999755859375,-1.02,1.93,8.82,-0.05,20,-0.05,-,8,31.57,34.66,86,-,12.55,2323,0.02,83.4,1.17,-,13,7.11,11.48,-,-,90.19,0,9.81,313,61.22,62,18.82,23.5
Thu Apr 02 12:53:12 GMT+03:00 2026,02-apr.-2026 12:53:12.579,16.169998168945312,2.5999999046325684,83.80000000000001,85.33000183105469,-1.66,1.86,9.39,0.01,20,-0.01,-,8,31.73,34.66,86,-,7.45,2263,0.01,83.8,1.01,-,13,4.64,7.1,-,-,90.25,0,9.75,315,58.21,60,16.86,25
Thu Apr 02 12:53:14 GMT+03:00 2026,02-apr.-2026 12:53:14.327,15.695939064025879,2.799999952316284,83.0,84.7699966430664,-1.11,2.03,10.1,0.08,20.78,0.02,-,8,31.88,34.66,86,-,8.63,2208.25,0.01,83,0.56,-,13,4.93,7.57,-,-,90.32,0,9.68,317,56.51,57,22.35,24.5
Thu Apr 02 12:53:15 GMT+03:00 2026,02-apr.-2026 12:53:16.067,14.992314338684082,2.5999999046325684,87.1,85.48999786376953,-1.42,1.92,9.08,-0.02,13.33,-0.01,-,8,32.01,34.66,86,-,3.53,1794,0.01,87.1,1.51,-,13,4.35,5.66,-,-,90.38,0,9.62,319,53.97,55,11.37,-4.5
Thu Apr 02 12:53:17 GMT+03:00 2026,02-apr.-2026 12:53:17.884,14.780763626098633,2.700000047683716,88.80000000000001,87.2300033569336,-0.7,-0.04,10.48,0.09,12.94,-0.04,-,8,32.13,34.66,86,-,3.14,1033.75,0,88.8,0.92,-,13,4.06,3.04,-,-,90.44,0,9.56,320,53.21,53,8.24,7.5
Thu Apr 02 12:53:19 GMT+03:00 2026,02-apr.-2026 12:53:19.750,11.501982688903809,2.5,90.2,83.86000061035156,-1.31,0.96,9.7,0.02,12.55,-0.05,-,8,32.19,34.66,86,-,3.14,887.25,0,90.2,5.26,-,13,4.5,2.94,-,-,90.51,0,9.49,322,41.41,43,7.45,9
Thu Apr 02 12:53:21 GMT+03:00 2026,02-apr.-2026 12:53:21.399,9.130657196044922,2.5,91.2,83.56999969482422,-1.16,0.95,9.42,-0.01,12.55,-0.02,-,8,32.21,34.66,86,-,2.75,838.75,0,91.2,2.66,-,13,4.64,2.82,-,-,90.56,0,9.44,324,32.87,35,7.45,8
Thu Apr 02 12:53:23 GMT+03:00 2026,02-apr.-2026 12:53:23.223,6.28527307510376,2.4000000953674316,92.6,85.0199966430664,-0.56,0.9,9.93,0.04,12.16,-0.03,-,8,32.18,34.66,86,-,2.75,806.25,0,92.6,5.87,-,13,4.79,2.78,-,-,90.62,0,9.38,326,22.63,27,7.06,7
Thu Apr 02 12:53:24 GMT+03:00 2026,02-apr.-2026 12:53:25.033,4.866698741912842,2.4000000953674316,93.1,82.73999786376953,-0.72,0.67,9.68,0.01,12.16,0,-,8,32.09,34.66,86,-,2.75,797.75,0,93.1,5.63,-,13,4.79,2.8,-,-,90.68,0,9.32,328,17.52,17,7.06,7
Thu Apr 02 12:53:26 GMT+03:00 2026,02-apr.-2026 12:53:26.646,1.7742475271224976,2.4000000953674316,93.4,82.83000183105469,-1.07,1.72,9.49,0.01,11.76,0,-,8,32.09,34.66,86,-,2.75,784.25,0,93.4,5.63,-,13,4.93,2.77,-,-,90.73,0,9.27,329,6.39,17,7.06,7
Thu Apr 02 12:53:28 GMT+03:00 2026,02-apr.-2026 12:53:28.421,0.0,2.299999952316284,92.7,82.83000183105469,-1.28,1.9,9.56,0.02,11.76,-0.01,-,8,31.93,34.66,86,-,2.75,779.25,0,92.7,2.1,-,13,4.93,2.73,-,-,90.37,0,9.63,331,0,2,7.06,7
Thu Apr 02 12:53:30 GMT+03:00 2026,02-apr.-2026 12:53:30.236,0.0,2.299999952316284,92.6,82.83000183105469,-1.27,1.97,9.49,0.02,12.16,0,-,8,31.75,34.66,86,-,2.75,783.5,0,92.6,0,-,13,4.93,2.79,-,-,89.8,0,10.2,333,0,0,7.06,7
Thu Apr 02 12:53:31 GMT+03:00 2026,02-apr.-2026 12:53:31.959,0.0,2.299999952316284,92.6,82.83000183105469,-1.33,2.08,9.4,0.01,12.16,0,-,8,31.58,34.66,86,-,3.14,798,0,92.6,0,-,13,4.93,2.81,-,-,89.27,0,10.73,335,0,0,7.06,4
Thu Apr 02 12:53:33 GMT+03:00 2026,02-apr.-2026 12:53:33.692,0.0,2.200000047683716,92.6,82.83000183105469,-1.37,2.16,9.4,0.01,12.16,0,-,8,31.41,34.66,87,-,2.75,790.5,0,92.6,0,-,13,4.93,2.8,-,-,88.74,0,11.26,336,0,0,7.06,4.5
Thu Apr 02 12:53:35 GMT+03:00 2026,02-apr.-2026 12:53:35.471,0.0,2.200000047683716,92.6,82.83000183105469,-1.31,2.13,9.42,0.01,12.16,0,-,8,31.24,34.66,87,-,2.75,792.75,0,92.6,0,-,13,4.79,2.79,-,-,88.21,0,11.79,338,0,0,7.06,4
Thu Apr 02 12:53:36 GMT+03:00 2026,02-apr.-2026 12:53:37.133,0.0,2.200000047683716,92.6,82.83000183105469,-1.36,2.08,9.39,0.01,12.16,0,-,8,31.07,34.66,87,-,2.75,782.75,0,92.6,0,-,13,4.93,2.72,-,-,87.71,0,12.29,340,0,0,7.06,7
Thu Apr 02 12:53:38 GMT+03:00 2026,02-apr.-2026 12:53:38.850,0.0,1.0,92.6,82.83000183105469,-1.38,2.21,9.41,0.01,12.16,0,-,8,30.9,34.66,87,-,2.75,784.75,0,92.6,0,-,13,4.93,2.75,-,-,87.21,0,12.79,341,0,0,7.06,7
Thu Apr 02 12:53:40 GMT+03:00 2026,02-apr.-2026 12:53:40.634,0.0,1.0,92.6,82.83000183105469,-1.33,2.15,9.46,0.02,11.76,0,-,8,30.74,34.66,87,-,2.75,789.25,0,92.6,0,-,13,4.79,2.69,-,-,86.69,0,13.31,343,0,0,7.06,4.5
Thu Apr 02 12:53:42 GMT+03:00 2026,02-apr.-2026 12:53:42.434,0.0,1.0,92.6,82.83000183105469,-1.36,2.09,9.42,0.01,12.16,0,-,8,30.58,34.66,87,-,2.75,789.25,0,92.6,0,-,13,4.79,2.73,-,-,86.17,0,13.83,345,0,0,7.06,4.5
Thu Apr 02 12:53:44 GMT+03:00 2026,02-apr.-2026 12:53:44.204,0.0,1.0,92.6,82.83000183105469,-1.31,2.18,9.4,0.01,12.16,0,-,8,30.42,34.66,88,-,2.75,788.75,0,92.6,0,-,13,4.79,2.67,-,-,85.67,0,14.33,347,0,0,7.06,4.5
Thu Apr 02 12:53:45 GMT+03:00 2026,02-apr.-2026 12:53:45.907,0.0,1.0,92.6,82.83000183105469,-1.4,2.18,9.41,0.01,12.16,0,-,8,30.26,34.66,87,-,2.75,780.25,0,92.6,0,-,13,4.79,2.71,-,-,85.19,0,14.81,348,0,0,7.06,7
Thu Apr 02 12:53:47 GMT+03:00 2026,02-apr.-2026 12:53:47.717,0.0,1.0,92.6,82.83000183105469,-1.35,2.2,9.34,0.01,12.16,0,-,8,30.1,34.66,87,-,2.75,787.25,0,92.6,0,-,13,4.79,2.71,-,-,84.69,0,15.31,350,0,0,7.06,4.5
Thu Apr 02 12:53:49 GMT+03:00 2026,02-apr.-2026 12:53:49.473,0.0,1.0,92.6,82.83000183105469,-1.35,2.09,9.4,0.01,11.76,0,-,8,29.94,34.66,87,-,2.75,801.75,0,92.6,0,-,13,4.93,2.78,-,-,84.21,0,15.79,352,0,0,6.67,2
Thu Apr 02 12:53:51 GMT+03:00 2026,02-apr.-2026 12:53:51.236,0.0,1.0,92.6,82.83000183105469,-1.37,2.11,9.44,0.01,11.76,0,-,8,29.79,34.66,87,-,2.75,784.5,0,92.6,0,-,13,4.79,2.68,-,-,83.73,0,16.27,354,0,0,7.06,4.5
Thu Apr 02 12:53:52 GMT+03:00 2026,02-apr.-2026 12:53:53.032,0.0,1.2000000476837158,92.6,82.83000183105469,-1.28,1.95,9.33,-0,13.73,0.01,-,8,29.64,34.66,87,-,7.84,1357,0.01,92.6,0,-,13,7.25,6.98,-,-,83.25,0,16.75,356,0,0,9.8,-10.5
Thu Apr 02 12:53:54 GMT+03:00 2026,02-apr.-2026 12:53:54.859,0.0,1.5,92.6,82.83000183105469,-1.29,2.11,9.12,-0.02,13.73,-0.03,-,8,29.48,34.66,87,-,5.49,1456.25,0.01,92.6,0,-,13,4.93,6.35,-,-,82.77,0,17.23,357,0,0,9.8,0
Thu Apr 02 12:53:56 GMT+03:00 2026,02-apr.-2026 12:53:56.729,0.0,1.600000023841858,92.6,82.83000183105469,-1.5,2.35,9.56,0.03,15.69,0,-,8,29.34,34.66,87,-,3.14,991.25,0,92.6,0,-,13,4.35,3.04,-,-,82.28,0,17.72,359,0,0,15.29,17.5
Thu Apr 02 12:53:58 GMT+03:00 2026,02-apr.-2026 12:53:58.536,0.0,1.7000000476837158,92.6,82.83000183105469,-1.29,1.97,9.18,-0.01,13.33,0,-,8,29.19,34.66,86,-,3.53,1158.25,0.01,92.6,0,-,13,4.79,3.78,-,-,81.81,0,18.19,361,0,0,9.02,3
Thu Apr 02 12:53:59 GMT+03:00 2026,02-apr.-2026 12:54:00.156,0.0,1.100000023841858,92.6,82.83000183105469,-1.35,2.22,9.4,0.01,12.55,-0.01,-,8,29.04,34.66,86,-,2.75,967,0,92.6,0,-,13,4.21,2.86,-,-,81.39,0,18.61,363,0,0,7.84,5
Thu Apr 02 12:54:01 GMT+03:00 2026,02-apr.-2026 12:54:02.000,0.0,1.0,92.6,82.83000183105469,-1.34,2.18,9.37,0.01,12.16,0,-,8,28.9,34.66,86,-,2.75,868.25,0,92.6,0,-,13,4.35,2.67,-,-,80.93,0,19.07,365,0,0,7.06,7
Thu Apr 02 12:54:03 GMT+03:00 2026,02-apr.-2026 12:54:03.770,0.0,1.0,92.6,82.83000183105469,-1.3,2.16,9.47,0.02,12.16,-0.01,-,8,28.75,34.66,86,-,2.75,841,0,92.6,0,-,13,4.64,2.74,-,-,80.48,0,19.52,366,0,0,7.06,3.5
Thu Apr 02 12:54:05 GMT+03:00 2026,02-apr.-2026 12:54:05.571,0.0,1.2999999523162842,92.6,82.83000183105469,-1.78,2.66,9.26,0.02,25.49,0.01,-,8,28.61,34.66,86,-,9.02,1319.25,0.01,92.6,0,-,13,7.4,7.2,-,-,80.04,0,19.96,368,0,0,11.76,-11
Thu Apr 02 12:54:07 GMT+03:00 2026,02-apr.-2026 12:54:07.410,0.0,1.600000023841858,92.6,82.83000183105469,-1.69,3.1,9.17,0.02,26.27,0,-,8,28.49,34.66,86,0.94,10.98,1101.75,0.01,92.6,4,1.26,13,8.56,5.85,-,-,79.59,0,20.41,370,0,4,25.88,16.5
Thu Apr 02 12:54:08 GMT+03:00 2026,02-apr.-2026 12:54:09.126,3.2283377647399902,1.7999999523162842,91.5,77.70999908447266,-0.99,2.05,9.45,0.01,18.43,-0.03,-,8,28.41,34.66,86,6.96,9.8,1603.75,0.02,91.5,13,9.33,13,10.88,12.21,-,-,79.52,0,20.48,372,11.62,13,10.59,20
Thu Apr 02 12:54:10 GMT+03:00 2026,02-apr.-2026 12:54:10.827,4.057040691375732,2.0999999046325684,90.7,80.69999694824219,-1.65,2.53,9.15,0,24.31,-0.01,-,8,28.34,34.66,86,0.88,6.27,1202,0.01,90.7,0.67,1.18,13,8.56,6.73,-,-,79.63,0,20.37,373,14.61,14,23.92,16
Thu Apr 02 12:54:12 GMT+03:00 2026,02-apr.-2026 12:54:12.494,4.87905216217041,2.299999952316284,90.4,76.4000015258789,-1.56,2.6,9.38,0.02,21.57,-0.04,-,8,28.29,34.66,86,4.84,7.45,1308.25,0.01,90.4,1.7,6.49,14,8.27,7.3,-,-,79.73,0,20.27,375,17.56,18,18.82,18.5
Thu Apr 02 12:54:14 GMT+03:00 2026,02-apr.-2026 12:54:14.281,5.760256290435791,2.299999952316284,87.5,82.9000015258789,-1.79,2.77,9.31,0.03,26.27,0,-,8,28.25,34.66,86,2.53,10.59,1425.75,0.01,87.5,2.44,3.39,14,8.56,8.84,-,-,79.84,0,20.16,377,20.74,20,26.67,17.5
Thu Apr 02 12:54:15 GMT+03:00 2026,02-apr.-2026 12:54:16.098,6.522045135498047,2.4000000953674316,86.80000000000001,83.87000274658203,-0.7,1.32,9.61,0.01,14.12,0,-,8,28.23,34.66,86,5.61,10.98,1735.75,0.01,86.8,3.26,7.52,14,8.7,10.58,-,-,79.95,0,20.05,379,23.48,24,11.37,19
Thu Apr 02 12:54:17 GMT+03:00 2026,02-apr.-2026 12:54:17.903,5.544073104858398,2.4000000953674316,86.6,86.97000122070312,-1,1.24,9.6,0.01,12.55,0,-,8,28.19,34.66,86,5.61,3.14,1148.75,0,86.6,4.23,7.52,14,4.5,3.59,-,-,80.05,0,19.95,380,19.96,20,9.02,8.5
