GPS Time,Device Time,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 15:37:37 GMT+03:00 2026,02-apr.-2026 15:37:37.355,10.463273048400879,2.200000047683716,38.3,288.3699951171875,-0.25,1.29,9.3,-0.02,12.94,0,-,8,21.29,34.95,83,-,3.14,1884.25,0,38.3,0.11,-,11,2.61,3.51,-,-,67.7,0,32.3,557,37.67,41,10.59,-5
Thu Apr 02 15:37:38 GMT+03:00 2026,02-apr.-2026 15:37:39.040,8.85888385772705,2.200000047683716,38.5,287.42999267578125,-0.62,2.39,9.19,-0.01,12.16,0,-,8,21.32,34.95,83,-,3.14,967,0,38.5,6.67,-,11,4.21,2.98,-,-,67.81,0,32.19,559,31.89,31,7.45,12
Thu Apr 02 15:37:40 GMT+03:00 2026,02-apr.-2026 15:37:40.817,6.793818473815918,2.0999999046325684,37.5,287.7900085449219,-0.3,0.45,9.83,0.02,11.76,0.01,-,8,21.33,34.95,83,-,2.75,842.5,0,37.5,2.57,-,11,4.35,2.76,-,-,67.92,0,32.08,561,24.46,26,6.67,10.5
Thu Apr 02 15:37:42 GMT+03:00 2026,02-apr.-2026 15:37:42.576,3.732250928878784,2.0999999046325684,37.3,289.19000244140625,-0.53,2.83,8.65,-0.05,22.35,-0.07,-,8,21.31,34.95,83,-,3.14,771.75,0,37.3,5.53,-,11,4.79,2.75,-,-,68.03,0,31.97,562,13.44,13,9.8,11
Thu Apr 02 15:37:44 GMT+03:00 2026,02-apr.-2026 15:37:44.336,4.431243419647217,2.0999999046325684,37.3,282.6499938964844,-0.83,4.61,8.5,0.01,54.12,0,-,8,21.28,34.95,83,0.87,12.55,1045,0.01,37.3,0.57,1.16,11,8.99,7.8,-,-,68.14,0,31.86,564,15.95,14,60,-2.5
Thu Apr 02 15:37:45 GMT+03:00 2026,02-apr.-2026 15:37:46.132,5.925482273101807,2.0999999046325684,37.3,282.0400085449219,-0.97,4.76,8.4,0.01,67.06,-0.01,-,8,21.29,35.1,83,14.66,25.1,1693.75,0.03,37.3,8.05,19.66,11,14.36,20.28,-,-,68.25,0,31.75,566,21.33,24,78.43,4.5
Thu Apr 02 15:37:47 GMT+03:00 2026,02-apr.-2026 15:37:47.796,8.883075714111328,2.200000047683716,37.7,286.7799987792969,-0.5,4.02,8.3,-0.04,31.37,-0.04,-,8,21.34,35.1,83,26.58,10.2,2542,0.04,37.7,9.22,35.64,11,14.21,32.16,-,-,68.35,0,31.65,568,31.98,36,11.37,24.5
Thu Apr 02 15:37:49 GMT+03:00 2026,02-apr.-2026 15:37:49.625,11.00784969329834,2.200000047683716,37.5,287.2900085449219,-0.99,3.8,9.01,0.02,33.33,0,-,8,21.39,35.1,83,4.73,25.49,1829,0.03,37.5,2.77,6.34,11,14.21,22.82,-,-,68.47,0,31.53,569,39.63,38,37.25,7.5
Thu Apr 02 15:37:52 GMT+03:00 2026,02-apr.-2026 15:37:52.235,12.122222900390625,2.0999999046325684,36.8,286.1000061035156,-0.63,2.81,9.57,0.04,16.08,0,-,8,21.46,35.1,83,13.87,14.9,2070.5,0.02,36.8,2.17,18.6,10,9.57,14.97,-,-,68.63,0,31.37,572,43.64,44,26.27,22.5
Thu Apr 02 15:37:54 GMT+03:00 2026,02-apr.-2026 15:37:54.808,11.210650444030762,2.200000047683716,36.5,285.9599914550781,-0.66,2.71,9.11,-0.01,18.82,-0.02,-,8,21.53,35.1,83,13.87,3.92,2036.75,0.01,36.5,0.2,18.6,10,3.05,4.03,-,-,68.78,0,31.22,575,40.36,42,8.24,28.5
Thu Apr 02 15:37:57 GMT+03:00 2026,02-apr.-2026 15:37:57.407,10.688206672668457,2.299999952316284,37.4,288.4100036621094,-0.58,3.66,9.29,0.04,28.63,-0.01,-,8,21.58,35.1,83,-,8.63,1945.75,0.01,37.4,0.37,-,11,5.22,7.53,-,-,68.93,0,31.07,577,38.48,39,29.41,23.5
Thu Apr 02 15:37:59 GMT+03:00 2026,02-apr.-2026 15:38:00.072,12.095457077026367,2.299999952316284,38.7,286.4200134277344,-0.78,3.34,9.58,0.06,27.84,0.03,-,8,21.65,35.1,84,-,21.18,2049,0.02,38.7,2.33,-,10,10.88,17.93,-,-,69.09,0,30.91,580,43.54,43,32.16,14.5
Thu Apr 02 15:38:02 GMT+03:00 2026,02-apr.-2026 15:38:02.639,12.561281204223633,2.0,38.7,286.57000732421875,-0.4,2.25,10.32,0.1,12.94,0.07,-,8,21.73,35.1,84,-,8.24,2242.75,0.02,38.7,1.48,-,10,8.56,12.06,-,-,69.24,0,30.76,582,45.22,47,9.41,26
Thu Apr 02 15:38:04 GMT+03:00 2026,02-apr.-2026 15:38:04.396,12.057368278503418,1.899999976158142,38.3,286.0,-0.91,3.54,9.45,0.05,27.45,0,-,8,21.79,35.1,84,-,11.37,2069.5,0.01,38.3,0.66,-,10,3.48,7.17,-,-,69.34,0,30.66,584,43.41,44,28.24,9
Thu Apr 02 15:38:05 GMT+03:00 2026,02-apr.-2026 15:38:06.149,12.405835151672363,1.899999976158142,38.5,285.75,-0.99,3.63,9.51,0.06,37.65,0.06,-,8,21.87,35.1,84,5.72,27.45,2190,0.02,38.5,2.59,7.67,10,8.85,14.16,-,-,69.44,0,30.56,586,44.66,46,43.92,8
Thu Apr 02 15:38:07 GMT+03:00 2026,02-apr.-2026 15:38:07.869,14.266040802001953,2.200000047683716,38.8,286.3999938964844,-0.13,3.41,9.45,0.04,35.69,-0.03,-,8,21.96,34.66,84,20.06,32.16,2470.25,0.04,38.8,4.07,26.9,10,13.05,28.83,-,-,69.54,0,30.46,588,51.36,52,40.78,9
Thu Apr 02 15:38:09 GMT+03:00 2026,02-apr.-2026 15:38:09.678,15.47203540802002,2.200000047683716,38.1,289.8800048828125,-1.41,2.46,10.3,0.11,15.69,0.06,-,8,22.07,34.66,85,17.3,14.12,2688,0.02,38.1,1.65,23.19,10,7.69,14.56,-,-,69.65,0,30.35,589,55.7,57,18.82,25.5
Thu Apr 02 15:38:11 GMT+03:00 2026,02-apr.-2026 15:38:11.486,15.895651817321777,2.0999999046325684,38.1,287.94000244140625,-0.72,2.43,9.44,0.02,13.73,-0.02,-,8,22.17,34.66,85,17.3,18.82,2151.25,0.03,38.1,2.11,23.19,10,13.2,24.7,-,-,69.75,0,30.25,591,57.22,57,11.37,18.5
Thu Apr 02 15:38:13 GMT+03:00 2026,02-apr.-2026 15:38:13.286,15.947638511657715,2.200000047683716,38.0,287.239990234375,-0.69,1.49,9.61,0.01,12.94,-0.01,-,8,22.27,34.66,85,-,3.92,2068.25,0,38,3.22,-,10,2.76,3.73,-,-,69.85,0,30.15,593,57.41,54,8.24,29
Thu Apr 02 15:38:14 GMT+03:00 2026,02-apr.-2026 15:38:15.034,12.504146575927734,2.0,37.8,288.2200012207031,-0.2,2.58,9.18,-0.01,13.33,-0.02,-,8,22.34,34.66,85,-,3.53,1721.5,0,37.8,12.41,-,10,2.76,3.32,-,-,69.95,0,30.05,595,45.01,45,8.63,28
Thu Apr 02 15:38:16 GMT+03:00 2026,02-apr.-2026 15:38:16.759,11.143221855163574,1.7999999523162842,37.7,288.8299865722656,-0.55,3.56,9.69,0.07,27.45,0.01,-,8,22.39,34.66,85,-,4.31,1543.75,0.01,37.7,0.51,-,10,3.19,4.35,-,-,70.04,0,29.96,596,40.12,41,27.45,22
Thu Apr 02 15:38:18 GMT+03:00 2026,02-apr.-2026 15:38:18.520,12.137664794921875,2.200000047683716,38.1,294.1700134277344,-0.61,3.91,9.19,0.04,60.39,0.02,-,8,22.46,34.81,86,5.18,21.57,1616,0.02,38.1,2.2,6.94,10,11.46,18.4,-,-,70.14,0,29.86,598,43.7,43,72.16,3
Thu Apr 02 15:38:20 GMT+03:00 2026,02-apr.-2026 15:38:20.278,13.50991439819336,2.200000047683716,38.5,297.29998779296875,-0.35,3.72,9.01,0.01,47.06,0.02,-,8,22.53,34.95,86,15.14,25.88,1820.25,0.03,38.5,1.5,20.31,10,14.21,22.8,-,-,70.23,0,29.77,600,48.64,48,56.47,4
Thu Apr 02 15:38:21 GMT+03:00 2026,02-apr.-2026 15:38:22.060,14.298983573913574,2.299999952316284,38.3,300.95001220703125,-0.37,3.33,9.39,0.04,29.8,-0.02,-,8,22.63,34.95,86,19.54,28.24,2029,0.03,38.3,5.36,26.21,10,13.92,25.41,-,-,70.33,0,29.67,602,51.48,54,30.98,12.5
Thu Apr 02 15:38:23 GMT+03:00 2026,02-apr.-2026 15:38:23.818,15.749470710754395,2.299999952316284,38.5,305.8900146484375,-0.17,3.38,9.28,0.03,27.84,0,-,8,22.73,34.95,86,10.52,19.61,2142.75,0.02,38.5,2.41,14.11,10,10.44,17.81,-,-,70.43,0,29.57,604,56.7,57,29.41,18.5
Thu Apr 02 15:38:25 GMT+03:00 2026,02-apr.-2026 15:38:25.688,16.006317138671875,2.200000047683716,38.2,311.010009765625,0.26,2.99,9.63,0.05,25.88,-0.02,-,8,22.84,34.95,86,7.11,12.55,2201.75,0.02,38.2,1.44,9.53,10,8.7,13.91,-,-,70.53,0,29.47,605,57.62,59,25.88,21
Thu Apr 02 15:38:27 GMT+03:00 2026,02-apr.-2026 15:38:27.460,15.774177551269531,2.299999952316284,38.7,316.8299865722656,-0.28,3.4,9.51,0.05,26.67,-0.08,-,8,22.94,34.95,86,7.11,12.94,2204.25,0.02,38.7,1.42,9.53,10,7.4,11.85,-,-,70.62,0,29.38,607,56.79,59,26.67,22.5
Thu Apr 02 15:38:28 GMT+03:00 2026,02-apr.-2026 15:38:29.165,15.869915962219238,2.200000047683716,40.5,318.94000244140625,0.1,3.2,9.39,0.03,27.06,-0.07,-,8,23.05,34.95,86,-,14.12,2225.25,0.02,40.5,2.21,-,10,7.83,12.75,-,-,70.71,0,29.29,609,57.13,59,27.45,23
Thu Apr 02 15:38:30 GMT+03:00 2026,02-apr.-2026 15:38:31.172,16.24823570251465,2.299999952316284,39.0,322.9200134277344,-0.2,2.55,9.68,0.04,15.29,-0.02,-,8,23.16,34.95,86,-,14.51,2225.25,0.02,39,0.51,-,10,8.27,13.25,-,-,70.82,0,29.18,611,58.49,59,15.69,23.5
Thu Apr 02 15:38:32 GMT+03:00 2026,02-apr.-2026 15:38:32.881,15.170923233032227,2.299999952316284,37.8,327.44000244140625,0.35,2.65,9.92,0.07,12.94,0.05,-,8,23.25,34.95,86,-,3.92,2118.5,0.01,37.8,0.18,-,10,3.05,4.12,-,-,70.91,0,29.09,613,54.62,56,8.24,28.5
Thu Apr 02 15:38:34 GMT+03:00 2026,02-apr.-2026 15:38:34.688,14.266555786132812,2.200000047683716,37.1,333.6000061035156,0.24,2.52,9.13,-0.01,12.94,0.05,-,8,23.34,34.95,86,-,3.53,1996.5,0,37.1,0.25,-,10,2.61,3.51,-,-,71,0,29,614,51.36,53,8.24,28.5
Thu Apr 02 15:38:36 GMT+03:00 2026,02-apr.-2026 15:38:36.532,13.598960876464844,2.299999952316284,35.6,339.9599914550781,-0.44,2.71,8.83,-0.04,15.29,-0.09,-,8,23.41,34.95,86,-,3.53,1870.25,0,35.6,0.1,-,10,2.61,3.32,-,-,71.09,0,28.91,616,48.96,49,8.63,29.5
Thu Apr 02 15:38:38 GMT+03:00 2026,02-apr.-2026 15:38:38.295,12.757905006408691,2.299999952316284,33.7,343.2799987792969,-0.52,3.06,9.2,0.01,25.49,-0.03,-,8,23.48,34.95,85,-,8.63,1928.75,0.01,33.7,0.52,-,10,4.79,4.16,-,-,71.18,0,28.82,618,45.93,47,25.1,11
Thu Apr 02 15:38:39 GMT+03:00 2026,02-apr.-2026 15:38:40.035,12.721874237060547,2.299999952316284,32.6,343.82000732421875,-0.18,2.99,8.94,-0.02,26.27,-0.01,-,8,23.55,34.95,85,2.99,10.98,1791.5,0.01,32.6,2.07,4.01,10,7.54,9.86,-,-,71.27,0,28.73,620,45.8,48,26.27,21.5
Thu Apr 02 15:38:41 GMT+03:00 2026,02-apr.-2026 15:38:41.788,13.139313697814941,2.200000047683716,35.8,349.3699951171875,-0.46,3.32,9.17,0.01,29.02,0,-,8,23.63,34.95,85,3.09,14.51,1837.25,0.02,35.8,2.07,4.15,10,8.12,11.35,-,-,71.36,0,28.64,622,47.3,49,30.2,19
Thu Apr 02 15:38:43 GMT+03:00 2026,02-apr.-2026 15:38:43.633,14.050372123718262,2.299999952316284,37.1,353.3999938964844,-0.8,2.7,9.03,-0.02,14.12,-0.03,-,8,23.71,34.95,85,6.08,12.55,1920,0.02,37.1,4.37,8.16,10,9.57,13.71,-,-,71.45,0,28.55,623,50.58,51,12.16,22.5
Thu Apr 02 15:38:45 GMT+03:00 2026,02-apr.-2026 15:38:45.276,13.260273933410645,2.4000000953674316,37.4,352.70001220703125,-0.52,2.51,9.72,0.04,12.94,-0.02,-,8,23.78,34.95,85,6.08,3.53,1867.25,0,37.4,0.77,8.16,10,2.76,3.47,-,-,71.54,0,28.46,625,47.74,49,8.24,29
Thu Apr 02 15:38:46 GMT+03:00 2026,02-apr.-2026 15:38:47.031,12.894821166992188,2.200000047683716,37.1,353.8399963378906,-0.41,0.74,9.92,0.03,12.94,0,-,8,23.85,34.95,85,-,3.14,1773.75,0,37.1,0.74,-,10,2.61,3.2,-,-,71.62,0,28.38,627,46.42,47,8.63,29
Thu Apr 02 15:38:48 GMT+03:00 2026,02-apr.-2026 15:38:48.747,10.202823638916016,2.299999952316284,34.9,351.54998779296875,-0.41,0.33,10.21,0.06,12.16,0,-,8,23.88,34.95,85,-,3.14,1102,0,34.9,7.11,-,10,3.05,2.67,-,-,71.71,0,28.29,629,36.73,37,7.84,10
Thu Apr 02 15:38:50 GMT+03:00 2026,02-apr.-2026 15:38:50.466,6.562193393707275,2.200000047683716,36.4,353.6499938964844,-0.49,0.34,9.95,0.03,11.76,0.02,-,8,23.89,34.95,85,-,2.75,921.75,0,36.4,4.18,-,10,4.21,2.83,-,-,71.79,0,28.21,630,23.62,25,7.06,11
Thu Apr 02 15:38:51 GMT+03:00 2026,02-apr.-2026 15:38:52.138,4.548085689544678,2.200000047683716,37.5,355.6099853515625,-0.77,2.42,9.5,0.02,15.29,-0.01,-,8,23.86,34.95,85,-,2.75,822.25,0,37.5,10.62,-,10,4.5,2.7,-,-,71.87,0,28.13,632,16.37,13,5.88,1
Thu Apr 02 15:38:53 GMT+03:00 2026,02-apr.-2026 15:38:53.905,3.6684253215789795,2.0999999046325684,39.0,352.4200134277344,-1,4.55,8.69,0.02,41.18,0,-,8,23.82,34.95,85,-,11.76,932.75,0.01,39,0.59,-,10,7.54,6.91,-,-,71.96,0,28.04,634,13.21,13,32.55,-1
Thu Apr 02 15:38:55 GMT+03:00 2026,02-apr.-2026 15:38:55.610,6.368143558502197,2.0999999046325684,39.2,353.07000732421875,-0.87,2.85,9.52,0.04,14.51,0.01,-,8,23.82,35.1,85,12.11,22.75,1555.75,0.02,39.2,4.24,16.24,10,14.36,18.03,-,-,72.04,0,27.96,635,22.93,22,74.51,4
Thu Apr 02 15:38:57 GMT+03:00 2026,02-apr.-2026 15:38:57.421,7.80833625793457,2.200000047683716,40.0,354.2300109863281,-1.26,4.02,8.97,0.03,56.08,-0.02,-,8,23.83,35.1,85,10.3,18.43,1438.25,0.01,40,1.58,13.81,10,3.48,3.85,-,-,72.13,0,27.87,637,28.11,28,65.1,0
Thu Apr 02 15:38:58 GMT+03:00 2026,02-apr.-2026 15:38:59.133,8.713217735290527,2.200000047683716,39.6,350.54998779296875,-0.84,4.07,8.54,-0.01,62.35,0.03,-,8,23.86,35.1,85,12.98,22.75,1618.25,0.03,39.6,5.89,17.4,10,14.36,20.07,-,-,72.21,0,27.79,639,31.37,34,72.55,3.5
Thu Apr 02 15:39:00 GMT+03:00 2026,02-apr.-2026 15:39:00.959,11.369184494018555,2.299999952316284,40.6,351.5899963378906,-1.16,4.21,9.21,0.06,67.06,0.03,-,8,23.91,35.1,85,20.3,29.02,1985,0.03,40.6,5.55,27.22,10,14.21,25.28,-,-,72.3,0,27.7,641,40.93,42,80,5.5
Thu Apr 02 15:39:02 GMT+03:00 2026,02-apr.-2026 15:39:02.757,13.870734214782715,2.4000000953674316,41.7,352.489990234375,-0.87,2.8,9.31,0.01,15.69,-0.03,-,8,23.98,34.95,85,23.51,34.51,2367.25,0.04,41.7,5.28,31.53,10,14.21,30.25,-,-,72.38,0,27.62,643,49.93,50,17.25,7
Thu Apr 02 15:39:04 GMT+03:00 2026,02-apr.-2026 15:39:04.498,14.85848617553711,2.299999952316284,42.2,351.82000732421875,-0.99,3.67,9.29,0.04,65.88,0,-,8,24.06,34.95,85,9.72,28.63,1964.25,0.03,42.2,2.29,13.04,9,10.59,24.33,-,-,72.46,0,27.54,644,53.49,53,79.22,5
Thu Apr 02 15:39:06 GMT+03:00 2026,02-apr.-2026 15:39:06.213,16.061906814575195,2.299999952316284,42.2,353.19000244140625,-0.72,3.08,8.89,-0.02,27.84,-0.03,-,8,24.16,34.95,85,18.18,24.71,2178.75,0.03,42.2,4.51,24.38,9,11.75,22.5,-,-,72.54,0,27.46,646,57.82,58,28.63,24
Thu Apr 02 15:39:07 GMT+03:00 2026,02-apr.-2026 15:39:08.015,16.088157653808594,2.299999952316284,42.5,352.1300048828125,-0.96,2.58,9.28,0.01,14.9,-0.01,-,8,24.25,34.95,85,3.68,15.69,2233.25,0.02,42.5,1.18,4.93,9,8.99,14.54,-,-,72.62,0,27.38,648,57.92,59,14.9,23.5
Thu Apr 02 15:39:09 GMT+03:00 2026,02-apr.-2026 15:39:09.739,15.688733100891113,2.299999952316284,42.9,352.0799865722656,-0.82,2.51,8.96,-0.03,12.55,0.03,-,8,24.35,34.95,85,3.68,3.92,2159.75,0.01,42.9,0.93,4.93,9,2.9,4.1,-,-,72.7,0,27.3,649,56.48,57,7.84,29
Thu Apr 02 15:39:11 GMT+03:00 2026,02-apr.-2026 15:39:11.455,14.367441177368164,2.299999952316284,41.8,351.6300048828125,-0.37,2.58,9.67,0.04,12.55,0.01,-,8,24.43,34.95,85,-,3.53,2049,0,41.8,0.12,-,9,2.61,3.59,-,-,72.78,0,27.22,651,51.72,54,7.84,29.5
Thu Apr 02 15:39:13 GMT+03:00 2026,02-apr.-2026 15:39:13.197,13.432190895080566,2.200000047683716,40.9,354.32000732421875,-0.28,2.6,9.87,0.06,12.55,0.04,-,8,24.5,34.95,85,-,3.53,1937.75,0,40.9,0.72,-,9,2.61,3.41,-,-,72.86,0,27.14,653,48.36,51,7.84,29.5
Thu Apr 02 15:39:14 GMT+03:00 2026,02-apr.-2026 15:39:14.858,13.104827880859375,2.200000047683716,40.1,355.9100036621094,-1.6,3.17,10.23,0.12,21.96,0.02,-,8,24.56,34.95,85,-,3.14,1824.75,0,40.1,0.36,-,9,2.61,3.19,-,-,72.94,0,27.06,655,47.18,48,8.24,29.5
Thu Apr 02 15:39:16 GMT+03:00 2026,02-apr.-2026 15:39:16.596,12.843348503112793,2.200000047683716,40.4,349.57000732421875,-3.75,2.48,8.81,0.03,27.45,0,-,8,24.62,34.95,85,-,9.41,1765.25,0.01,40.4,0.13,-,10,6.53,8.21,-,-,73.01,0,26.99,656,46.24,46,25.1,22.5
Thu Apr 02 15:39:18 GMT+03:00 2026,02-apr.-2026 15:39:18.443,13.38226318359375,2.4000000953674316,39.7,330.6199951171875,-0.6,3.66,9.04,0.02,30.59,0,-,8,24.68,34.95,85,2.87,15.29,1784.75,0.02,39.7,0.82,3.84,9,9.57,13.34,-,-,73.1,0,26.9,658,48.18,47,32.55,17.5
Thu Apr 02 15:39:20 GMT+03:00 2026,02-apr.-2026 15:39:20.232,14.012283325195312,2.200000047683716,37.4,334.2799987792969,0.04,3.14,8.66,-0.04,27.84,-0.06,-,8,24.76,34.95,85,12.01,16.86,1936.75,0.02,37.4,2.82,16.1,9,10.3,12.99,-,-,73.18,0,26.82,660,50.44,51,28.63,19.5
Thu Apr 02 15:39:21 GMT+03:00 2026,02-apr.-2026 15:39:22.097,13.97985553741455,2.299999952316284,36.4,337.25,-0.54,3.05,9.58,0.05,27.06,0.02,-,8,24.83,34.95,85,6.33,14.51,1995.5,0.02,36.4,2.56,8.48,9,9.14,13.39,-,-,73.26,0,26.74,662,50.33,53,28.63,22
Thu Apr 02 15:39:23 GMT+03:00 2026,02-apr.-2026 15:39:23.772,14.853854179382324,2.4000000953674316,36.0,338.6000061035156,-1.29,2.89,8.76,-0.03,25.1,0.06,-,8,24.91,34.95,85,3.19,10.2,2041,0.01,36,1.39,4.28,9,6.67,9.83,-,-,73.33,0,26.67,664,53.47,54,23.53,23.5
Thu Apr 02 15:39:25 GMT+03:00 2026,02-apr.-2026 15:39:25.472,14.650538444519043,2.299999952316284,35.5,338.2300109863281,-0.7,2.77,9.11,-0.01,25.1,0.01,-,8,24.99,34.95,85,3.19,11.37,2045.5,0.01,35.5,1.21,4.28,9,6.96,10.13,-,-,73.41,0,26.59,665,52.74,54,25.49,23.5
Thu Apr 02 15:39:27 GMT+03:00 2026,02-apr.-2026 15:39:27.216,14.832235336303711,2.0999999046325684,36.9,337.67999267578125,-0.29,3.33,9.38,0.03,25.49,-0.12,-,8,25.07,34.95,85,-,12.16,2040,0.01,36.9,0.56,-,9,7.25,11.05,-,-,73.48,0,26.52,667,53.4,54,26.27,23
Thu Apr 02 15:39:28 GMT+03:00 2026,02-apr.-2026 15:39:28.942,14.840471267700195,2.0,37.0,338.17999267578125,-0.86,3.29,8.78,-0.02,31.76,0.01,-,8,25.14,34.95,85,-,18.43,2058,0.02,37,0.6,-,9,6.82,11.91,-,-,73.56,0,26.44,669,53.43,54,32.16,15
Thu Apr 02 15:39:30 GMT+03:00 2026,02-apr.-2026 15:39:30.728,15.632113456726074,2.200000047683716,38.3,337.67999267578125,-0.89,3.36,8.87,-0.01,32.16,0.02,-,8,25.23,34.95,85,14.03,23.14,2163.75,0.03,38.3,2.58,18.82,9,11.46,21.12,-,-,73.63,0,26.37,670,56.28,58,34.51,11.5
Thu Apr 02 15:39:32 GMT+03:00 2026,02-apr.-2026 15:39:32.533,16.733619689941406,2.200000047683716,39.8,338.9599914550781,-0.69,3.43,9.39,0.04,30.98,0.02,-,8,25.33,34.95,86,11.17,24.71,2293.5,0.03,39.8,2.93,14.98,9,11.31,22.68,-,-,73.71,0,26.29,672,60.24,61,32.55,22.5
Thu Apr 02 15:39:34 GMT+03:00 2026,02-apr.-2026 15:39:34.349,16.99561309814453,1.899999976158142,39.5,340.510009765625,-0.55,3.03,8.7,-0.04,27.45,0.08,-,8,25.43,34.95,86,11.67,7.45,2394.5,0.03,39.5,2.46,15.65,9,10.44,19.66,-,-,73.79,0,26.21,674,61.18,64,11.76,13
Thu Apr 02 15:39:35 GMT+03:00 2026,02-apr.-2026 15:39:36.144,17.248855590820312,2.200000047683716,40.7,341.4200134277344,-0.72,3.33,9.3,0.03,30.2,-0.11,-,8,25.53,34.95,86,11.67,19.22,2359.75,0.02,40.7,0.82,15.65,9,8.7,16.2,-,-,73.86,0,26.14,676,62.1,62,31.37,20
Thu Apr 02 15:39:37 GMT+03:00 2026,02-apr.-2026 15:39:37.924,17.3162841796875,2.0999999046325684,39.0,343.25,-0.66,2.95,9.82,0.07,25.49,0.03,-,8,25.63,34.95,86,12.04,21.57,2430.25,0.02,39,3.54,16.15,9,9.72,18.46,-,-,73.94,0,26.06,678,62.34,65,32.16,18.5
Thu Apr 02 15:39:39 GMT+03:00 2026,02-apr.-2026 15:39:39.636,17.727033615112305,2.299999952316284,37.8,344.1300048828125,-0.41,2.83,9.12,-0.01,26.27,-0.11,-,8,25.74,34.95,86,12.04,11.37,2457,0.01,37.8,0.1,16.15,9,5.95,10.52,-,-,74.01,0,25.99,679,63.82,65,26.27,24.5
Thu Apr 02 15:39:41 GMT+03:00 2026,02-apr.-2026 15:39:41.367,17.839757919311523,2.0,37.5,345.8599853515625,-0.65,3.17,9.76,0.07,28.24,0.03,-,8,25.84,34.95,86,-,14.51,2446,0.02,37.5,1.08,-,9,6.67,12.03,-,-,74.08,0,25.92,681,64.22,65,29.02,23.5
Thu Apr 02 15:39:43 GMT+03:00 2026,02-apr.-2026 15:39:43.212,17.676589965820312,2.200000047683716,37.3,346.3500061035156,-0.9,3.13,9.25,0.02,37.65,-0.06,-,8,25.94,34.95,86,-,6.27,2438,0.02,37.3,0.78,-,9,8.12,12.23,-,-,74.15,0,25.85,683,63.64,65,55.29,25.5
Thu Apr 02 15:39:44 GMT+03:00 2026,02-apr.-2026 15:39:45.025,17.767696380615234,2.0999999046325684,39.1,346.010009765625,-0.46,2.43,9.91,0.06,14.51,0.13,-,8,26.05,34.95,86,8.05,23.53,2015,0.03,39.1,3.36,10.8,9,13.34,24.01,-,-,74.23,0,25.77,685,63.96,67,17.65,25
Thu Apr 02 15:39:46 GMT+03:00 2026,02-apr.-2026 15:39:46.858,18.028146743774414,1.899999976158142,37.2,346.0899963378906,-1.03,2.32,9.02,-0.03,12.94,0.01,-,8,26.15,34.95,86,8.05,3.92,1968.25,0.01,37.2,0.72,10.8,9,2.9,3.83,-,-,74.3,0,25.7,687,64.9,65,8.24,28
Thu Apr 02 15:39:48 GMT+03:00 2026,02-apr.-2026 15:39:48.642,16.779430389404297,2.299999952316284,40.3,345.6700134277344,-0.57,2.42,9.91,0.06,12.94,0.02,-,8,26.24,34.95,86,-,3.53,1880.25,0,40.3,0.27,-,9,2.61,3.4,-,-,74.38,0,25.62,688,60.41,62,8.24,28.5
Thu Apr 02 15:39:50 GMT+03:00 2026,02-apr.-2026 15:39:50.420,16.00889015197754,2.299999952316284,42.2,345.489990234375,-0.73,2.4,9.52,0.02,12.94,0,-,8,26.33,34.95,86,-,3.53,1785.5,0,42.2,0.15,-,9,2.61,3.24,-,-,74.45,0,25.55,690,57.63,59,8.63,28
Thu Apr 02 15:39:51 GMT+03:00 2026,02-apr.-2026 15:39:52.069,15.3901948928833,2.299999952316284,42.2,345.32000732421875,-0.26,0.63,9.97,0.04,12.94,0.01,-,8,26.41,34.95,86,-,3.53,1692.75,0,42.2,1.63,-,9,2.76,3.16,-,-,74.51,0,25.49,692,55.4,56,8.63,28
Thu Apr 02 15:39:53 GMT+03:00 2026,02-apr.-2026 15:39:53.881,12.55510425567627,2.4000000953674316,42.6,346.2300109863281,-0.44,0.92,9.74,0.02,12.55,-0.01,-,8,26.46,34.95,86,-,3.92,1112.5,0,42.6,5.89,-,9,3.34,2.97,-,-,74.59,0,25.41,694,45.2,47,7.45,3
Thu Apr 02 15:39:55 GMT+03:00 2026,02-apr.-2026 15:39:55.610,8.191803932189941,2.299999952316284,41.9,346.05999755859375,-0.19,-0.25,10.04,0.04,12.16,0.05,-,8,26.48,34.95,86,-,2.75,1271,0,41.9,4.88,-,9,3.05,3.01,-,-,74.65,0,25.35,695,29.49,33,7.84,18
