# Serie EXTRAPOLATA - VW Touran 2.0 TDI (BKD) pe ciclul R_A — urban central (Brătianu–Ferdinand–Mamaia)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
2119,2.0,0.0861,11846.4,0.1026,0.878,0.3243,2316.7
2120,2.0,0.0,11847.0,0.0968,0.8781,0.306,2317.0
2121,2.0,0.0,11847.5,0.0968,0.8782,0.306,2317.3
2122,2.0,-0.0764,11848.1,0.0917,0.8783,0.2898,2317.6
2123,1.45,-0.1389,11848.5,0.0899,0.8784,0.2842,2317.9
2124,1.0,-0.0625,11848.8,0.1276,0.8786,0.4031,2318.3
2125,1.0,-0.0375,11849.1,0.1276,0.8787,0.4031,2318.7
2126,0.73,-0.1181,11849.3,0.1276,0.8789,0.4031,2319.1
2127,0.15,-0.1014,11849.3,0.1276,0.8791,0.4031,2319.5
2128,0.0,-0.0208,11849.3,0.1276,0.8792,0.4031,2319.9
2129,0.0,0.0,11849.3,0.1276,0.8794,0.4031,2320.3
2130,0.0,0.0,11849.3,0.1276,0.8795,0.4031,2320.7
2131,0.0,0.0,11849.3,0.1276,0.8797,0.4031,2321.1
2132,0.0,0.0,11849.3,0.1276,0.8798,0.4031,2321.5
2133,0.0,0.0,11849.3,0.1276,0.88,0.4031,2321.9
2134,0.0,0.0,11849.3,0.1276,0.8801,0.4031,2322.3
2135,0.0,0.0,11849.3,0.1276,0.8803,0.4031,2322.7
2136,0.0,0.0,11849.3,0.1276,0.8804,0.4031,2323.1
2137,0.0,0.0,11849.3,0.1276,0.8806,0.4031,2323.5
2138,0.0,0.0,11849.3,0.1276,0.8807,0.4031,2323.9
2139,0.0,0.0,11849.3,0.1276,0.8809,0.4031,2324.3
2140,0.0,0.0,11849.3,0.1276,0.881,0.4031,2324.7
2141,0.0,0.0,11849.3,0.1276,0.8812,0.4031,2325.1
2142,0.0,0.0,11849.3,0.1276,0.8813,0.4031,2325.5
2143,0.0,0.0,11849.3,0.1276,0.8815,0.4031,2325.9
2144,0.0,0.0,11849.3,0.1276,0.8817,0.4031,2326.3
2145,0.0,0.0,11849.3,0.1276,0.8818,0.4031,2326.7
2146,0.0,0.0,11849.3,0.1276,0.882,0.4031,2327.1
2147,0.0,0.0,11849.3,0.1276,0.8821,0.4031,2327.5
2148,0.0,0.0,11849.3,0.1276,0.8823,0.4031,2327.9
2149,0.0,0.0,11849.3,0.1276,0.8824,0.4031,2328.3
2150,0.0,0.0,11849.3,0.1276,0.8826,0.4031,2328.7
2151,0.0,0.0,11849.3,0.1276,0.8827,0.4031,2329.1
2152,0.0,0.0,11849.3,0.1276,0.8829,0.4031,2329.5
2153,0.0,0.0,11849.3,0.1276,0.883,0.4031,2330.0
2154,0.0,0.0,11849.3,0.1276,0.8832,0.4031,2330.4
2155,0.0,0.0,11849.3,0.1276,0.8833,0.4031,2330.8
2156,0.0,0.0,11849.3,0.1276,0.8835,0.4031,2331.2
2157,0.0,0.0,11849.3,0.1276,0.8836,0.4031,2331.6
2158,0.0,0.0,11849.3,0.1276,0.8838,0.4031,2332.0
2159,0.0,0.0,11849.3,0.1276,0.8839,0.4031,2332.4
2160,0.0,0.0,11849.3,0.1276,0.8841,0.4031,2332.8
2161,0.0,0.0,11849.3,0.1276,0.8842,0.4031,2333.2
2162,0.0,0.0,11849.3,0.1276,0.8844,0.4031,2333.6
2163,0.0,0.0,11849.3,0.1276,0.8846,0.4031,2334.0
2164,0.0,0.0,11849.3,0.1276,0.8847,0.4031,2334.4
2165,0.0,0.0,11849.3,0.1276,0.8849,0.4031,2334.8
2166,0.0,0.0,11849.3,0.1276,0.885,0.4031,2335.2
2167,0.0,0.0,11849.3,0.1276,0.8852,0.4031,2335.6
2168,0.0,0.0,11849.3,0.1276,0.8853,0.4031,2336.0
2169,0.0,0.0,11849.3,0.1276,0.8855,0.4031,2336.4
2170,0.0,0.0,11849.3,0.1276,0.8856,0.4031,2336.8
2171,0.0,0.0,11849.3,0.1276,0.8858,0.4031,2337.2
2172,0.0,0.0,11849.3,0.1276,0.8859,0.4031,2337.6
2173,0.0,0.0,11849.3,0.1276,0.8861,0.4031,2338.0
2174,0.0,0.0,11849.3,0.1276,0.8862,0.4031,2338.4
2175,0.0,0.0,11849.3,0.1276,0.8864,0.4031,2338.8
2176,0.0,0.0,11849.3,0.1276,0.8865,0.4031,2339.2
2177,0.0,0.0,11849.3,0.1276,0.8867,0.4031,2339.6
2178,0.0,0.0,11849.3,0.1276,0.8868,0.4031,2340.0
2179,0.0,0.0,11849.3,0.1276,0.887,0.4031,2340.4
2180,0.0,0.0,11849.3,0.1276,0.8872,0.4031,2340.8
2181,0.0,0.0,11849.3,0.1276,0.8873,0.4031,2341.2
2182,0.0,0.0,11849.3,0.1276,0.8875,0.4031,2341.6
2183,0.0,0.0,11849.3,0.1276,0.8876,0.4031,2342.0
2184,0.0,0.0,11849.3,0.1276,0.8878,0.4031,2342.4
2185,0.0,0.0,11849.3,0.1276,0.8879,0.4031,2342.8
2186,0.0,0.0,11849.3,0.1276,0.8881,0.4031,2343.3
2187,0.0,0.6778,11849.3,0.1276,0.8882,0.4031,2343.7
2188,4.88,1.4681,11850.7,0.3527,0.8886,1.1145,2344.8
2189,10.57,1.6403,11853.6,0.73,0.8895,2.3067,2347.1
2190,16.69,1.4722,11858.2,1.0183,0.8907,3.2177,2350.3
2191,21.17,0.7042,11864.1,0.7518,0.8916,2.3757,2352.7
2192,21.76,0.1153,11870.2,0.3429,0.892,1.0837,2353.8
2193,22.0,0.0333,11876.3,0.2862,0.8924,0.9043,2354.7
2194,22.0,0.1903,11882.4,0.4019,0.8929,1.27,2355.9
2195,23.37,0.4153,11888.9,0.5924,0.8936,1.8721,2357.8
2196,24.99,-0.2625,11895.8,0.0489,0.8936,0.1546,2358.0
2197,21.48,-0.9847,11901.8,0.0496,0.8937,0.1568,2358.1
2198,17.9,-1.0111,11906.7,0.0459,0.8938,0.1451,2358.3
2199,14.2,-0.6681,11910.7,0.1278,0.8939,0.4039,2358.7
2200,13.09,0.2181,11914.3,0.2636,0.8942,0.8329,2359.5
2201,15.77,0.6236,11918.7,0.5237,0.8948,1.655,2361.1
2202,17.58,0.4,11923.6,0.4479,0.8954,1.4153,2362.6
2203,18.65,0.5347,11928.8,0.5582,0.8961,1.7641,2364.3
2204,21.43,0.8847,11934.7,0.8905,0.8971,2.8141,2367.1
2205,25.02,0.6681,11941.7,0.8274,0.8981,2.6146,2369.8
2206,26.24,0.275,11949.0,0.5093,0.8987,1.6093,2371.4
2207,27.0,0.1056,11956.5,0.3632,0.8992,1.1476,2372.5
2208,27.0,0.1569,11964.0,0.4097,0.8996,1.2945,2373.8
2209,28.13,0.4,11971.8,0.6502,0.9004,2.0547,2375.9
2210,29.88,0.6375,11980.1,0.9265,0.9015,2.9278,2378.8
2211,32.72,0.7778,11989.2,1.1427,0.9029,3.6111,2382.4
2212,35.48,0.6875,11999.0,1.1399,0.9043,3.602,2386.0
2213,37.67,0.55,12009.5,1.0561,0.9055,3.3373,2389.3
2214,39.44,0.3986,12020.4,0.9046,0.9066,2.8586,2392.2
2215,40.54,-0.1181,12031.7,0.2243,0.9069,0.7088,2392.9
2216,38.59,-0.8472,12042.4,0.0533,0.9069,0.1685,2393.1
2217,34.44,-0.7139,12052.0,0.0511,0.907,0.1616,2393.2
2218,33.45,-0.1792,12061.3,0.18,0.9072,0.5689,2393.8
2219,33.15,0.0361,12070.5,0.3583,0.9077,1.1324,2394.9
2220,33.71,0.1181,12079.9,0.4576,0.9082,1.446,2396.4
2221,34.0,0.0403,12089.3,0.3732,0.9087,1.1794,2397.6
2222,34.0,0.2278,12098.7,0.5869,0.9094,1.8545,2399.4
2223,35.64,0.5431,12108.6,0.9938,0.9105,3.1405,2402.6
2224,37.91,0.3986,12119.2,0.8748,0.9116,2.7644,2405.3
2225,38.51,0.1444,12129.9,0.5584,0.9123,1.7646,2407.1
2226,38.95,-0.0167,12140.7,0.3529,0.9127,1.1153,2408.2
2227,38.39,-0.1569,12151.4,0.1995,0.9129,0.6303,2408.8
2228,37.82,-0.1583,12161.9,0.1997,0.9132,0.6312,2409.5
2229,37.25,-0.0194,12172.2,0.3388,0.9136,1.0707,2410.5
2230,37.68,0.2278,12182.7,0.6546,0.9144,2.0687,2412.6
2231,38.89,0.3375,12193.5,0.8142,0.9153,2.5729,2415.2
2232,40.11,0.3139,12204.6,0.8039,0.9163,2.5403,2417.7
2233,41.15,0.225,12216.0,0.6989,0.9171,2.2087,2419.9
2234,41.73,0.1597,12227.6,0.6158,0.9179,1.9461,2421.9
2235,42.3,0.1556,12239.4,0.6168,0.9186,1.9491,2423.8
2236,42.85,0.2083,12251.3,0.6947,0.9194,2.1952,2426.0
2237,43.8,0.2819,12263.5,0.8038,0.9204,2.5399,2428.6
2238,44.88,0.4444,12275.9,1.0434,0.9216,3.2973,2431.9
2239,47.0,0.5972,12289.0,1.2624,0.9232,3.9891,2435.8
2240,49.18,0.5333,12302.6,1.2198,0.9246,3.8547,2439.7
2241,50.84,0.3653,12316.8,1.014,0.9258,3.2042,2442.9
2242,51.81,0.0486,12331.2,0.4947,0.9264,1.5634,2444.5
2243,51.19,-0.1694,12345.4,0.1341,0.9266,0.4239,2444.9
2244,50.59,-0.1653,12359.4,0.1336,0.9267,0.4223,2445.3
2245,50.0,-0.0819,12373.3,0.2555,0.9271,0.8073,2446.1
2246,50.0,-0.0208,12387.2,0.3579,0.9275,1.1309,2447.3
2247,49.85,-0.0972,12401.1,0.229,0.9278,0.7235,2448.0
2248,49.3,-0.0833,12414.7,0.2485,0.9281,0.7853,2448.8
2249,49.25,0.0708,12428.4,0.5026,0.9287,1.5884,2450.3
2250,49.81,0.2042,12442.3,0.7318,0.9295,2.3125,2452.7
2251,50.72,0.275,12456.4,0.8671,0.9306,2.7402,2455.4
2252,51.79,0.3056,12470.7,0.9405,0.9317,2.9719,2458.4
2253,52.92,0.3181,12485.4,0.9824,0.9329,3.1043,2461.5
2254,54.08,0.3139,12500.5,0.9978,0.9341,3.1532,2464.6
2255,55.18,0.2667,12515.8,0.9404,0.9352,2.9718,2467.6
2256,56.0,0.1139,12531.3,0.6706,0.936,2.119,2469.7
2257,56.0,-0.0889,12546.9,0.29,0.9363,0.9165,2470.6
2258,55.36,-0.2569,12562.3,0.0444,0.9364,0.1403,2470.8
2259,54.15,-0.3319,12577.3,0.0441,0.9365,0.1394,2470.9
2260,52.97,-0.3264,12592.0,0.0438,0.9365,0.1384,2471.1
2261,51.8,-0.3194,12606.4,0.0436,0.9366,0.1378,2471.2
2262,50.67,-0.25,12620.5,0.0435,0.9366,0.1373,2471.3
2263,50.0,-0.0931,12634.4,0.2369,0.9369,0.7485,2472.1
2264,50.0,0.0556,12648.3,0.4859,0.9375,1.5354,2473.6
2265,50.4,0.1389,12662.3,0.6312,0.9382,1.9946,2475.6
2266,51.0,0.0056,12676.4,0.4119,0.9387,1.3016,2476.9
2267,50.44,-0.2611,12690.5,0.0434,0.9388,0.1372,2477.0
2268,49.12,-0.725,12704.1,0.0433,0.9388,0.1367,2477.2
2269,45.22,-0.9806,12716.7,0.0476,0.9389,0.1505,2477.3
2270,42.06,-0.7444,12728.3,0.0531,0.9389,0.1677,2477.5
2271,39.86,-0.1861,12739.4,0.1988,0.9392,0.6282,2478.1
2272,40.72,0.5153,12750.7,1.0796,0.9405,3.4116,2481.5
2273,43.57,0.8625,12762.8,1.5578,0.9423,4.9226,2486.5
2274,46.93,0.9194,12775.9,1.6951,0.9444,5.3564,2491.8
2275,50.19,0.6847,12789.8,1.4613,0.9461,4.6178,2496.4
2276,51.86,0.4139,12804.2,1.1056,0.9474,3.4937,2499.9
2277,53.17,0.2583,12819.0,0.8849,0.9485,2.7963,2502.7
2278,53.72,0.1556,12833.9,0.7108,0.9494,2.246,2505.0
2279,54.29,0.1583,12849.0,0.7252,0.9502,2.2917,2507.3
2280,54.86,0.2181,12864.2,0.8445,0.9512,2.6687,2509.9
2281,55.86,0.2944,12879.7,1.0007,0.9524,3.1621,2513.1
2282,56.98,0.2319,12895.6,0.9114,0.9535,2.8799,2516.0
2283,57.53,0.1639,12911.5,0.7909,0.9545,2.4992,2518.5
2284,58.16,0.2389,12927.7,0.9453,0.9556,2.9872,2521.5
2285,59.25,0.2319,12944.2,0.9487,0.9567,2.998,2524.5
2286,59.83,0.0042,12960.8,0.5012,0.9573,1.5837,2526.0
2287,59.28,-0.2333,12977.2,0.0442,0.9574,0.1396,2526.2
2288,58.15,-0.3944,12993.4,0.0447,0.9575,0.1412,2526.3
2289,56.44,-0.4125,13009.1,0.0447,0.9575,0.1412,2526.5
2290,55.18,-0.3278,13024.4,0.0444,0.9576,0.1402,2526.6
2291,54.08,-0.4722,13039.4,0.0441,0.9576,0.1393,2526.7
2292,51.78,-0.7889,13053.8,0.0436,0.9577,0.1378,2526.9
2293,48.4,-1.3278,13067.3,0.0432,0.9577,0.1365,2527.0
2294,42.22,-1.9181,13079.0,0.0531,0.9578,0.1677,2527.2
2295,34.59,-2.3389,13088.6,0.0512,0.9578,0.1619,2527.4
2296,25.38,-1.9847,13095.6,0.0487,0.9579,0.1538,2527.5
2297,20.3,-1.0792,13101.3,0.0484,0.958,0.1529,2527.7
2298,17.61,-1.1222,13106.2,0.0456,0.958,0.1441,2527.8
2299,12.22,-1.6056,13109.6,0.1169,0.9581,0.3693,2528.2
2300,6.05,-0.2208,13111.2,0.0985,0.9583,0.3114,2528.5
2301,10.63,1.2375,13114.2,0.5902,0.959,1.865,2530.3
2302,14.96,1.0847,13118.4,0.73,0.9598,2.3068,2532.7
2303,18.44,1.0514,13123.5,0.8715,0.9609,2.7538,2535.4
2304,22.53,1.2083,13129.7,1.1547,0.9623,3.6489,2539.1
2305,27.14,0.8208,13137.3,1.0102,0.9635,3.1922,2542.3
2306,28.44,0.2569,13145.2,0.5207,0.9641,1.6453,2543.9
2307,28.99,0.3069,13153.2,0.5787,0.9648,1.8286,2545.7
2308,30.65,0.4028,13161.7,0.7086,0.9656,2.2392,2548.0
2309,31.89,0.0931,13170.6,0.4053,0.9661,1.2808,2549.2
2310,31.32,-0.5194,13179.3,0.0491,0.9662,0.1552,2549.4
2311,28.15,-1.3514,13187.1,0.0475,0.9663,0.1501,2549.5
2312,21.59,-1.6028,13193.1,0.0497,0.9663,0.1572,2549.7
2313,16.61,-1.2403,13197.7,0.0447,0.9664,0.1413,2549.8
2314,12.66,-0.3764,13201.2,0.1187,0.9665,0.3751,2550.2
2315,13.9,0.5125,13205.1,0.4145,0.967,1.3099,2551.5
2316,16.35,0.9667,13209.7,0.7296,0.9679,2.3055,2553.8
2317,20.86,1.0167,13215.4,0.9594,0.969,3.0319,2556.9
2318,23.67,0.2417,13222.0,0.4589,0.9696,1.4501,2558.3
2319,22.6,-0.5736,13228.3,0.0506,0.9696,0.1599,2558.5
2320,19.54,-1.2,13233.7,0.0476,0.9697,0.1505,2558.6
2321,13.96,-1.1514,13237.6,0.1264,0.9698,0.3994,2559.0
2322,11.25,-0.5375,13240.7,0.1138,0.97,0.3597,2559.4
2323,10.09,-0.0278,13243.5,0.1363,0.9701,0.4306,2559.8
2324,11.05,0.2778,13246.6,0.2551,0.9704,0.806,2560.6
2325,12.09,0.225,13250.0,0.2505,0.9707,0.7916,2561.4
2326,12.67,0.1264,13253.5,0.2175,0.971,0.6873,2562.1
2327,13.0,0.0458,13257.1,0.187,0.9712,0.5909,2562.7
2328,13.0,-0.0556,13260.7,0.1428,0.9714,0.4513,2563.1
2329,12.6,-0.1361,13264.2,0.1184,0.9715,0.374,2563.5
2330,12.02,0.2139,13267.5,0.245,0.9718,0.7743,2564.3
2331,14.14,0.5528,13271.5,0.4401,0.9724,1.3907,2565.7
2332,16.0,0.2583,13275.9,0.335,0.9728,1.0584,2566.7
2333,16.0,0.1306,13280.4,0.2664,0.9731,0.8419,2567.6
2334,16.94,0.4403,13285.1,0.4557,0.9736,1.4401,2569.0
2335,19.17,0.3264,13290.4,0.4395,0.9742,1.3888,2570.4
2336,19.29,-0.1417,13295.7,0.1597,0.9744,0.5046,2570.9
2337,18.15,-0.1111,13300.8,0.1518,0.9745,0.4797,2571.4
2338,18.49,0.125,13305.9,0.2997,0.9749,0.9471,2572.3
2339,19.05,0.1569,13311.2,0.3287,0.9753,1.0386,2573.4
2340,19.62,0.2556,13316.7,0.4028,0.9758,1.273,2574.7
2341,20.89,0.5694,13322.5,0.6477,0.9765,2.0468,2576.7
2342,23.72,0.5708,13329.1,0.721,0.9774,2.2782,2579.0
2343,25.0,0.1778,13336.0,0.4162,0.9779,1.3151,2580.3
2344,25.0,-0.4903,13342.9,0.0489,0.978,0.1546,2580.5
2345,21.47,-1.1097,13348.9,0.0496,0.978,0.1568,2580.6
2346,17.01,-0.8611,13353.6,0.0451,0.9781,0.1424,2580.8
2347,15.27,-0.5014,13357.9,0.0435,0.9781,0.1375,2580.9
2348,13.4,-0.5778,13361.6,0.1231,0.9783,0.3889,2581.3
2349,11.11,-0.5139,13364.7,0.1134,0.9784,0.3583,2581.6
2350,9.7,-0.2764,13367.4,0.109,0.9785,0.3443,2582.0
2351,9.12,-0.4014,13369.9,0.1071,0.9787,0.3386,2582.3
2352,6.81,-0.7097,13371.8,0.1004,0.9788,0.3172,2582.6
2353,4.01,-0.5444,13372.9,0.0936,0.9789,0.2958,2582.9
2354,2.89,-0.3125,13373.7,0.0909,0.979,0.2872,2583.2
2355,1.76,-0.3194,13374.2,0.0899,0.9791,0.2842,2583.5
2356,0.59,0.1139,13374.4,0.1276,0.9793,0.4031,2583.9
2357,2.58,0.9944,13375.1,0.185,0.9795,0.5847,2584.5
2358,7.75,1.4333,13377.2,0.5021,0.9801,1.5867,2586.1
2359,12.9,1.4181,13380.8,0.7791,0.981,2.462,2588.5
2360,17.96,0.1431,13385.8,0.3025,0.9814,0.9559,2589.5
2361,13.93,-1.1194,13389.7,0.1262,0.9815,0.3988,2589.9
2362,9.9,-1.1222,13392.4,0.1096,0.9817,0.3463,2590.2
2363,5.85,-1.0,13394.1,0.0981,0.9818,0.3099,2590.6
2364,2.7,-0.7681,13394.8,0.0904,0.9819,0.2858,2590.8
2365,0.32,-0.375,13394.9,0.1276,0.9821,0.4031,2591.2
2366,0.0,-0.0444,13394.9,0.1276,0.9822,0.4031,2591.6
2367,0.0,0.0,13394.9,0.1276,0.9824,0.4031,2592.0
2368,0.0,0.0,13394.9,0.1276,0.9825,0.4031,2592.5
2369,0.0,0.0,13394.9,0.1276,0.9827,0.4031,2592.9
2370,0.0,0.0,13394.9,0.1276,0.9828,0.4031,2593.3
2371,0.0,0.0,13394.9,0.1276,0.983,0.4031,2593.7
2372,0.0,0.0,13394.9,0.1276,0.9831,0.4031,2594.1
2373,0.0,0.0,13394.9,0.1276,0.9833,0.4031,2594.5
2374,0.0,0.0,13394.9,0.1276,0.9834,0.4031,2594.9
2375,0.0,0.0,13394.9,0.1276,0.9836,0.4031,2595.3
2376,0.0,0.0,13394.9,0.1276,0.9837,0.4031,2595.7
2377,0.0,0.0,13394.9,0.1276,0.9839,0.4031,2596.1
