# Serie EXTRAPOLATA - Opel Astra H GTC 1.6i 16V (Z16XEP) pe ciclul R_DN3 — mixt (Constanța–Murfatlar–retur)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
2513,51.0,0.0607,40474.4,0.715,2.7369,2.2667,6463.5
2514,50.65,-0.1389,40488.5,0.4844,2.7375,1.5356,6465.0
2515,50.0,-0.0898,40502.4,0.5343,2.7382,1.6938,6466.7
2516,50.0,0.0,40516.2,0.6348,2.7391,2.0124,6468.7
2517,50.0,0.0615,40530.1,0.7037,2.74,2.2307,6471.0
2518,50.44,0.0794,40544.1,0.7293,2.741,2.3118,6473.3
2519,50.57,-0.0166,40558.2,0.6223,2.7418,1.9726,6475.3
2520,50.32,0.0554,40572.2,0.7007,2.7428,2.2214,6477.5
2521,50.97,0.1842,40586.3,0.8556,2.7439,2.7122,6480.2
2522,51.65,0.048,40600.7,0.7085,2.7449,2.246,6482.4
2523,51.32,0.0487,40614.9,0.7052,2.7458,2.2354,6484.7
2524,52.0,0.0775,40629.4,0.7471,2.7468,2.3684,6487.0
2525,51.87,-0.1385,40643.8,0.4946,2.7475,1.5679,6488.6
2526,51.0,-0.1215,40658.0,0.5071,2.7482,1.6076,6490.2
2527,51.0,-0.0004,40672.1,0.6453,2.749,2.0458,6492.3
2528,51.0,0.0,40686.3,0.6458,2.7499,2.0471,6494.3
2529,51.0,0.0208,40700.5,0.6695,2.7508,2.1224,6496.4
2530,51.15,0.1389,40714.7,0.8064,2.7519,2.5564,6499.0
2531,52.0,0.1181,40729.1,0.7943,2.7529,2.5179,6501.5
2532,52.0,0.0,40743.6,0.6569,2.7538,2.0823,6503.6
2533,52.0,-0.0319,40758.0,0.6198,2.7547,1.9647,6505.6
2534,51.77,-0.1386,40772.4,0.4937,2.7553,1.5649,6507.1
2535,51.0,0.0261,40786.5,0.6756,2.7562,2.1417,6509.3
2536,51.96,-0.0003,40801.0,0.6561,2.7571,2.0798,6511.3
2537,51.0,-0.1332,40815.1,0.4937,2.7578,1.5651,6512.9
2538,51.0,0.1389,40829.3,0.8043,2.7589,2.5497,6515.5
2539,52.0,0.1389,40843.8,0.8185,2.76,2.5948,6518.0
2540,52.0,0.0,40858.2,0.6569,2.7608,2.0823,6520.1
2541,52.0,0.0,40872.6,0.6569,2.7617,2.0823,6522.2
2542,52.0,0.0,40887.1,0.6569,2.7626,2.0823,6524.3
2543,52.0,0.0,40901.5,0.6569,2.7635,2.0823,6526.4
2544,52.0,0.0,40916.0,0.6569,2.7644,2.0823,6528.5
2545,52.0,-0.1352,40930.4,0.4994,2.765,1.5832,6530.0
2546,51.03,-0.1564,40944.6,0.4674,2.7657,1.4818,6531.5
2547,50.87,-0.1365,40958.7,0.4889,2.7663,1.5499,6533.1
2548,50.04,0.0103,40972.6,0.6468,2.7672,2.0505,6535.1
2549,50.95,0.1329,40986.8,0.7967,2.7683,2.5256,6537.6
2550,51.0,0.0072,41000.9,0.6539,2.7691,2.073,6539.7
2551,51.0,0.049,41015.1,0.7018,2.7701,2.2246,6541.9
2552,51.35,0.1007,41029.4,0.7655,2.7711,2.4266,6544.4
2553,51.73,-0.0372,41043.7,0.6107,2.7719,1.936,6546.3
2554,51.09,0.0381,41057.9,0.6903,2.7728,2.1883,6548.5
2555,52.0,0.1138,41072.4,0.7894,2.7739,2.5023,6551.0
2556,51.9,-0.1268,41086.8,0.5085,2.7746,1.612,6552.6
2557,51.09,0.0103,41101.0,0.6585,2.7755,2.0873,6554.7
2558,51.98,-0.0113,41115.4,0.6435,2.7763,2.0398,6556.7
2559,51.01,-0.0192,41129.6,0.6239,2.7772,1.9779,6558.7
2560,51.84,-0.0008,41144.0,0.6541,2.7781,2.0736,6560.8
2561,51.0,-0.1167,41158.2,0.5125,2.7787,1.6245,6562.4
2562,51.0,0.0,41172.3,0.6458,2.7796,2.0471,6564.5
2563,51.0,0.0,41186.5,0.6458,2.7805,2.0471,6566.5
2564,51.0,-0.0445,41200.7,0.595,2.7813,1.886,6568.4
2565,50.68,-0.1389,41214.7,0.4847,2.7819,1.5364,6569.9
2566,50.0,-0.0944,41228.6,0.5292,2.7826,1.6775,6571.6
2567,50.0,0.0,41242.5,0.6348,2.7835,2.0124,6573.6
2568,50.0,0.0,41256.4,0.6348,2.7843,2.0124,6575.6
2569,50.0,0.0,41270.3,0.6348,2.7852,2.0124,6577.6
2570,50.0,0.1389,41284.2,0.7903,2.7863,2.5052,6580.2
2571,51.0,0.1389,41298.4,0.8043,2.7873,2.5497,6582.7
2572,51.0,-0.0538,41312.5,0.5843,2.7881,1.8522,6584.6
2573,50.61,-0.1845,41326.6,0.4561,2.7887,1.4458,6586.0
2574,49.67,-0.2239,41340.4,0.1596,2.7889,0.5059,6586.5
2575,49.0,-0.0486,41354.0,0.5707,2.7897,1.8091,6588.3
2576,49.32,0.1389,41367.7,0.7808,2.7908,2.4753,6590.8
2577,50.0,0.0942,41381.6,0.7402,2.7917,2.3466,6593.1
2578,50.0,0.0235,41395.5,0.6611,2.7926,2.0956,6595.2
2579,50.17,0.1299,41409.4,0.7826,2.7937,2.4807,6597.7
2580,50.94,-0.0717,41423.6,0.5633,2.7944,1.7855,6599.5
2581,49.65,-0.2688,41437.3,0.1596,2.7947,0.5058,6600.0
2582,49.0,-0.0838,41451.0,0.5321,2.7954,1.6867,6601.7
2583,49.05,0.098,41464.6,0.7322,2.7964,2.3211,6604.0
2584,49.71,0.0158,41478.4,0.6493,2.7972,2.0581,6606.1
2585,49.16,0.0408,41492.0,0.6707,2.7981,2.1262,6608.2
2586,50.0,0.017,41505.9,0.6538,2.799,2.0726,6610.3
2587,49.29,-0.2386,41519.6,0.1593,2.7992,0.505,6610.8
2588,48.28,-0.0405,41533.0,0.5726,2.8,1.8152,6612.6
2589,48.99,0.2085,41546.6,0.8526,2.8011,2.7028,6615.3
2590,49.78,0.0009,41560.5,0.6335,2.802,2.0081,6617.3
2591,49.0,-0.1087,41574.1,0.5048,2.8027,1.6001,6618.9
2592,49.0,0.0,41587.7,0.624,2.8035,1.9782,6620.9
2593,49.0,0.0042,41601.3,0.6286,2.8043,1.9927,6622.9
2594,49.03,0.1389,41614.9,0.7768,2.8054,2.4624,6625.3
2595,50.0,0.1242,41628.8,0.7739,2.8064,2.4532,6627.8
2596,49.92,-0.1759,41642.7,0.453,2.807,1.4359,6629.2
2597,48.73,-0.2139,41656.2,0.4475,2.8076,1.4186,6630.6
2598,48.38,0.0778,41669.7,0.7018,2.8086,2.2246,6632.9
2599,49.29,0.1331,41683.4,0.7741,2.8096,2.4539,6635.3
2600,49.34,-0.1797,41697.1,0.4503,2.8102,1.4274,6636.7
2601,48.0,-0.1865,41710.4,0.4442,2.8108,1.408,6638.2
2602,48.0,0.0,41723.7,0.6134,2.8116,1.9445,6640.1
2603,48.0,-0.0413,41737.1,0.569,2.8124,1.8038,6641.9
2604,47.7,-0.1086,41750.3,0.4944,2.8131,1.5671,6643.5
2605,47.22,0.1481,41763.4,0.7637,2.8141,2.4211,6645.9
2606,48.77,0.1086,41777.0,0.7401,2.8151,2.3461,6648.2
2607,48.0,-0.1357,41790.3,0.4676,2.8157,1.4823,6649.7
2608,47.79,-0.1389,41803.6,0.4626,2.8163,1.4665,6651.2
2609,47.0,-0.0628,41816.6,0.5404,2.8171,1.713,6652.9
2610,47.34,0.1683,41829.8,0.786,2.8181,2.4916,6655.4
2611,48.21,0.2306,41843.2,0.8645,2.8193,2.7405,6658.1
2612,49.0,0.1094,41856.8,0.7441,2.8203,2.3587,6660.5
2613,49.0,0.0,41870.4,0.624,2.8211,1.9782,6662.5
2614,49.0,0.0,41884.0,0.624,2.8219,1.9782,6664.4
2615,49.0,-0.1015,41897.6,0.5126,2.8226,1.6251,6666.1
2616,48.27,-0.0194,41911.0,0.5953,2.8234,1.8872,6668.0
2617,48.86,0.0161,41924.6,0.6402,2.8243,2.0293,6670.0
2618,48.38,0.0194,41938.0,0.6385,2.8251,2.0239,6672.0
2619,49.0,0.1373,41951.7,0.7746,2.8262,2.4555,6674.5
2620,49.37,0.1389,41965.4,0.7815,2.8272,2.4775,6676.9
2621,50.0,0.0796,41979.3,0.7239,2.8282,2.2949,6679.2
2622,49.95,-0.1316,41993.1,0.4871,2.8289,1.5442,6680.8
2623,49.05,-0.1314,42006.8,0.4803,2.8295,1.5224,6682.3
2624,49.0,0.0215,42020.4,0.6476,2.8304,2.0529,6684.4
2625,49.21,0.1389,42034.0,0.7793,2.8314,2.4702,6686.8
2626,50.0,0.1101,42047.9,0.758,2.8324,2.403,6689.2
2627,50.0,0.0,42061.8,0.6348,2.8333,2.0124,6691.2
2628,50.0,0.0444,42075.7,0.6845,2.8342,2.1699,6693.4
2629,50.32,0.138,42089.7,0.7938,2.8353,2.5163,6695.9
2630,50.99,0.093,42103.8,0.7519,2.8363,2.3835,6698.3
2631,50.99,-0.1551,42118.0,0.4686,2.8369,1.4854,6699.8
2632,49.88,-0.4116,42131.9,0.1597,2.8371,0.5063,6700.3
2633,48.03,-0.1038,42145.2,0.5021,2.8378,1.5915,6701.9
2634,49.13,0.2742,42158.9,0.927,2.839,2.9387,6704.8
2635,50.0,0.1209,42172.7,0.7701,2.8401,2.4414,6707.3
2636,50.0,-0.0347,42186.6,0.596,2.8409,1.8892,6709.2
2637,49.75,-0.1209,42200.5,0.4974,2.8415,1.5769,6710.7
2638,49.13,0.1002,42214.1,0.7356,2.8425,2.3317,6713.1
2639,50.47,0.2148,42228.1,0.8826,2.8437,2.7978,6715.9
2640,50.68,-0.0623,42242.2,0.5716,2.8445,1.8119,6717.7
2641,50.02,0.0337,42256.1,0.6729,2.8454,2.1329,6719.8
2642,50.92,-0.0032,42270.2,0.6412,2.8463,2.0328,6721.9
2643,50.0,-0.0742,42284.1,0.5518,2.847,1.7491,6723.6
2644,50.38,0.1101,42298.1,0.7632,2.848,2.4195,6726.0
2645,50.79,-0.0534,42312.2,0.5828,2.8488,1.8475,6727.9
2646,50.0,-0.1525,42326.1,0.4641,2.8494,1.4713,6729.3
2647,49.69,-0.0921,42339.9,0.529,2.8501,1.677,6731.0
2648,49.34,0.1435,42353.6,0.7862,2.8512,2.4921,6733.5
2649,50.73,0.0921,42367.7,0.7474,2.8522,2.3692,6735.9
2650,50.0,-0.1012,42381.6,0.5216,2.8529,1.6535,6737.5
2651,50.0,0.0,42395.5,0.6348,2.8537,2.0124,6739.5
2652,50.0,0.0416,42409.4,0.6814,2.8547,2.16,6741.7
2653,50.3,0.1389,42423.4,0.7945,2.8557,2.5185,6744.2
2654,51.0,0.0595,42437.5,0.7137,2.8567,2.2623,6746.5
2655,50.73,-0.1461,42451.6,0.4769,2.8573,1.5117,6748.0
2656,49.95,-0.2373,42465.5,0.1598,2.8575,0.5065,6748.5
2657,49.02,0.1278,42479.1,0.7645,2.8586,2.4233,6750.9
2658,50.87,0.3763,42493.2,1.0728,2.86,3.4007,6754.3
2659,51.73,0.0192,42507.6,0.6761,2.8609,2.1431,6756.5
2660,51.01,-0.1011,42521.8,0.5304,2.8616,1.6813,6758.1
2661,51.0,0.0406,42535.9,0.6921,2.8626,2.1941,6760.3
2662,51.3,0.1352,42550.2,0.8044,2.8636,2.5498,6762.9
2663,51.97,-0.0337,42564.6,0.6173,2.8645,1.9569,6764.9
2664,51.06,-0.1352,42578.8,0.4918,2.8651,1.5591,6766.4
2665,51.0,-0.0078,42593.0,0.6369,2.866,2.0189,6768.4
2666,51.0,0.0273,42607.1,0.677,2.8669,2.146,6770.6
2667,51.2,0.1902,42621.4,0.866,2.868,2.7451,6773.3
2668,52.37,0.1755,42635.9,0.8667,2.8692,2.7475,6776.1
2669,52.46,-0.1673,42650.5,0.4656,2.8698,1.476,6777.5
2670,51.17,-0.1174,42664.7,0.5131,2.8705,1.6267,6779.2
2671,51.62,0.024,42679.0,0.6803,2.8714,2.1565,6781.3
2672,51.34,0.0535,42693.3,0.711,2.8724,2.2537,6783.6
2673,52.0,0.0312,42707.7,0.6932,2.8733,2.1974,6785.8
2674,51.56,-0.0873,42722.1,0.5512,2.8741,1.7474,6787.5
2675,51.37,0.0607,42736.3,0.7197,2.875,2.2815,6789.8
2676,52.0,0.0873,42750.8,0.7585,2.876,2.4044,6792.2
2677,52.0,0.0,42765.2,0.6569,2.8769,2.0823,6794.3
2678,52.0,-0.0464,42779.7,0.6028,2.8777,1.9109,6796.2
2679,51.67,-0.1389,42794.0,0.4925,2.8784,1.5612,6797.8
2680,51.0,-0.0465,42808.2,0.5927,2.8792,1.8789,6799.6
2681,51.33,0.1227,42822.4,0.7904,2.8803,2.5056,6802.1
2682,51.88,-0.0414,42836.9,0.6075,2.8811,1.9258,6804.1
2683,51.03,-0.1227,42851.0,0.5059,2.8817,1.6038,6805.7
2684,51.0,0.0377,42865.2,0.6888,2.8827,2.1836,6807.9
2685,51.3,0.1141,42879.4,0.7802,2.8837,2.4733,6810.3
2686,51.82,-0.0899,42893.8,0.5506,2.8845,1.7454,6812.1
2687,50.66,-0.2126,42907.9,0.4563,2.8851,1.4465,6813.5
2688,50.29,0.0539,42921.9,0.6987,2.886,2.2148,6815.7
2689,51.05,0.1938,42936.1,0.8677,2.8872,2.7505,6818.5
2690,51.69,-0.0281,42950.4,0.6208,2.888,1.968,6820.5
2691,50.84,-0.2342,42964.5,0.1604,2.8882,0.5084,6821.0
2692,50.0,-0.0995,42978.4,0.5235,2.8889,1.6595,6822.6
2693,50.13,0.1328,42992.4,0.7852,2.89,2.4891,6825.1
2694,50.96,0.1213,43006.5,0.7836,2.891,2.484,6827.6
2695,51.0,0.0061,43020.7,0.6527,2.8919,2.0692,6829.7
2696,51.0,0.0,43034.8,0.6458,2.8928,2.0471,6831.7
2697,51.0,0.0,43049.0,0.6458,2.8936,2.0471,6833.8
2698,51.0,-0.0227,43063.2,0.6199,2.8945,1.9649,6835.7
2699,50.84,-0.1389,43077.3,0.4859,2.8951,1.5403,6837.3
2700,50.0,-0.1026,43091.2,0.52,2.8958,1.6485,6838.9
2701,50.1,0.1389,43105.1,0.7916,2.8969,2.5095,6841.4
2702,51.0,0.105,43119.3,0.7656,2.8979,2.427,6843.9
2703,50.85,-0.0995,43133.4,0.5309,2.8986,1.6829,6845.5
2704,50.28,0.0203,43147.4,0.6607,2.8995,2.0945,6847.6
2705,51.0,0.0995,43161.5,0.7593,2.9005,2.4071,6850.0
2706,51.0,-0.004,43175.7,0.6412,2.9014,2.0326,6852.1
2707,50.97,-0.1327,43189.9,0.494,2.9021,1.566,6853.6
2708,50.04,-0.1349,43203.8,0.4842,2.9027,1.5349,6855.2
2709,50.0,-0.0062,43217.6,0.6279,2.9035,1.9905,6857.2
2710,50.0,0.0462,43231.5,0.6865,2.9045,2.1762,6859.3
2711,50.33,0.137,43245.5,0.7928,2.9055,2.5133,6861.9
2712,50.99,-0.0419,43259.7,0.5978,2.9063,1.8949,6863.7
2713,50.03,-0.2759,43273.6,0.1598,2.9066,0.5066,6864.3
2714,49.0,-0.1431,43287.2,0.467,2.9072,1.4805,6865.7
2715,49.0,0.0,43300.8,0.624,2.908,1.9782,6867.7
2716,49.0,0.0,43314.4,0.624,2.9089,1.9782,6869.7
2717,49.0,-0.1372,43328.0,0.4735,2.9095,1.5011,6871.2
2718,48.01,-0.0746,43341.4,0.5333,2.9102,1.6907,6872.9
2719,48.46,0.1372,43354.8,0.7671,2.9112,2.4319,6875.3
2720,49.0,0.0154,43368.4,0.6409,2.9121,2.0317,6877.3
2721,48.57,-0.0944,43381.9,0.5168,2.9128,1.6383,6879.0
2722,48.32,0.0558,43395.3,0.6771,2.9137,2.1465,6881.1
2723,48.98,0.1361,43408.9,0.773,2.9147,2.4505,6883.6
2724,49.3,0.0951,43422.6,0.7322,2.9157,2.321,6885.9
2725,49.66,-0.1806,43436.4,0.4517,2.9163,1.432,6887.3
2726,48.0,-0.2305,43449.8,0.1584,2.9165,0.5022,6887.8
2727,48.0,-0.0096,43463.1,0.6031,2.9173,1.9117,6889.7
2728,47.93,-0.0818,43476.4,0.525,2.9181,1.6641,6891.4
2729,47.41,0.0096,43489.6,0.6181,2.9189,1.9592,6893.4
2730,48.0,0.1331,43502.9,0.7564,2.9199,2.3978,6895.8
2731,48.37,0.1389,43516.4,0.7677,2.9209,2.4336,6898.2
2732,49.0,0.0876,43530.0,0.7201,2.9219,2.2827,6900.5
2733,49.0,0.0,43543.6,0.624,2.9227,1.9782,6902.5
2734,49.0,0.1389,43557.2,0.7764,2.9238,2.4611,6904.9
2735,50.0,0.0963,43571.1,0.7426,2.9248,2.3541,6907.3
2736,49.69,-0.1389,43584.9,0.477,2.9254,1.5121,6908.8
2737,49.0,-0.0963,43598.5,0.5184,2.9261,1.6433,6910.4
2738,49.0,0.0,43612.1,0.624,2.9269,1.9782,6912.4
2739,49.0,-0.0262,43625.7,0.5953,2.9277,1.887,6914.3
2740,48.81,-0.1301,43639.3,0.4798,2.9284,1.5211,6915.8
2741,48.06,0.0251,43652.6,0.641,2.9292,2.0321,6917.9
2742,48.99,0.0371,43666.2,0.6647,2.9301,2.107,6920.0
2743,48.33,-0.0424,43679.7,0.571,2.9309,1.8101,6921.8
2744,48.69,-0.0459,43693.2,0.5707,2.9317,1.809,6923.6
2745,48.0,-0.0953,43706.5,0.511,2.9324,1.6198,6925.2
2746,48.0,0.0,43719.8,0.6134,2.9332,1.9445,6927.1
2747,48.0,0.0,43733.2,0.6134,2.934,1.9445,6929.1
2748,48.0,0.0004,43746.5,0.6138,2.9348,1.9459,6931.0
2749,48.0,0.1329,43759.8,0.7563,2.9358,2.3974,6933.4
2750,48.96,0.1385,43773.4,0.7754,2.9369,2.4579,6935.9
2751,49.0,0.006,43787.1,0.6306,2.9377,1.9989,6937.9
2752,49.0,0.0,43800.7,0.624,2.9386,1.9782,6939.9
2753,49.0,0.0,43814.3,0.624,2.9394,1.9782,6941.8
2754,49.0,0.0,43827.9,0.624,2.9402,1.9782,6943.8
2755,49.0,0.0327,43841.5,0.6599,2.9411,2.0919,6945.9
2756,49.24,0.1362,43855.2,0.7767,2.9422,2.4621,6948.4
2757,49.98,-0.0254,43869.1,0.6062,2.943,1.9216,6950.3
2758,49.05,-0.0395,43882.7,0.5813,2.9438,1.8426,6952.1
2759,49.7,-0.0045,43896.5,0.6265,2.9446,1.9862,6954.1
2760,49.02,-0.0038,43910.1,0.6201,2.9454,1.9657,6956.1
2761,49.67,-0.0028,43923.9,0.6281,2.9463,1.9911,6958.1
2762,49.0,-0.0929,43937.5,0.5221,2.947,1.655,6959.7
2763,49.0,0.0,43951.1,0.624,2.9478,1.9782,6961.7
2764,49.0,0.0,43964.7,0.624,2.9487,1.9782,6963.7
2765,49.0,0.0993,43978.4,0.733,2.9496,2.3235,6966.0
2766,49.72,0.0,43992.2,0.6317,2.9505,2.0026,6968.0
2767,49.0,-0.0993,44005.8,0.5151,2.9512,1.6329,6969.7
2768,49.0,0.1305,44019.4,0.7672,2.9522,2.432,6972.1
2769,49.94,-0.0677,44033.3,0.5584,2.953,1.7702,6973.9
2770,48.51,0.0084,44046.7,0.6279,2.9538,1.9906,6975.8
2771,50.0,0.2571,44060.6,0.9226,2.955,2.9247,6978.8
2772,50.36,0.0962,44074.6,0.7472,2.956,2.3687,6981.1
2773,50.69,-0.1025,44088.7,0.5261,2.9568,1.6676,6982.8
2774,49.63,-0.2351,44102.5,0.1595,2.957,0.5058,6983.3
2775,49.0,-0.0571,44116.1,0.5614,2.9577,1.7796,6985.1
2776,49.21,0.1389,44129.8,0.7793,2.9588,2.4705,6987.6
2777,50.0,0.1091,44143.6,0.757,2.9598,2.3996,6990.0
2778,50.0,0.0,44157.5,0.6348,2.9606,2.0124,6992.0
2779,50.0,0.0474,44171.4,0.6879,2.9616,2.1806,6994.2
2780,50.34,0.1389,44185.4,0.7951,2.9626,2.5203,6996.7
2781,51.0,0.1215,44199.6,0.7844,2.9637,2.4867,6999.2
2782,51.22,0.1389,44213.8,0.8074,2.9648,2.5594,7001.7
2783,52.0,0.0684,44228.2,0.7365,2.9657,2.3348,7004.1
2784,51.71,-0.1389,44242.6,0.4928,2.9664,1.5623,7005.6
2785,51.0,-0.0984,44256.8,0.5334,2.9671,1.6909,7007.3
2786,51.0,-0.0191,44270.9,0.6239,2.968,1.9778,7009.3
2787,50.86,-0.0383,44285.1,0.6007,2.9688,1.9041,7011.2
