ruta,fereastra_orara,timestamp_local,segment,t_rel_s,v_kmh,a_ms2,dist_cum_m,rpm,maf_g_s,sarcina_motor_pct,CO2_g_s_benzina,CO2_g_s_diesel,stationare,clasa_RDE,strada,tip_drum_OSM,dist_map_match_m
RUTA_B,15-17,2026-04-02 15:46:58,15:28,1111,11.11,-0.236,10026.0,941.0,3.008,2.8,0.6487,0.6556,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7772.4
RUTA_B,15-17,2026-04-02 15:46:59,15:28,1112,10.57,-0.139,10028.9,900.0,3.245,3.8,0.6997,0.7071,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7777.2
RUTA_B,15-17,2026-04-02 15:47:00,15:28,1113,10.1,-0.08,10031.8,859.0,3.602,4.9,0.7767,0.7849,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7782.2
RUTA_B,15-17,2026-04-02 15:47:01,15:28,1114,10.0,-0.02,10034.5,914.0,3.525,4.2,0.7601,0.7681,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7784.9
RUTA_B,15-17,2026-04-02 15:47:02,15:28,1115,9.96,-0.247,10037.3,992.0,3.322,3.1,0.7163,0.7239,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7787.0
RUTA_B,15-17,2026-04-02 15:47:03,15:28,1116,8.22,-0.46,10039.6,905.0,2.98,2.9,0.6426,0.6494,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7790.5
RUTA_B,15-17,2026-04-02 15:47:04,15:28,1117,6.65,-0.382,10041.4,841.0,2.712,2.8,0.5848,0.591,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7793.5
RUTA_B,15-17,2026-04-02 15:47:05,15:28,1118,5.47,-0.129,10042.9,828.0,2.618,2.8,0.5645,0.5705,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7795.7
RUTA_B,15-17,2026-04-02 15:47:06,15:28,1119,5.72,0.201,10044.5,1018.0,3.048,2.9,0.6573,0.6642,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7797.3
RUTA_B,15-17,2026-04-02 15:47:07,15:28,1120,6.92,0.329,10046.5,1342.0,3.828,3.1,0.8254,0.8342,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7798.4
RUTA_B,15-17,2026-04-02 15:47:08,15:28,1121,8.09,0.467,10048.7,1232.0,6.142,5.3,1.3244,1.3385,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7801.3
RUTA_B,15-17,2026-04-02 15:47:09,15:28,1122,10.28,1.108,10051.6,1273.0,10.388,10.1,2.2402,2.2639,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7804.7
RUTA_B,15-17,2026-04-02 15:47:10,15:28,1123,16.07,1.443,10056.0,1954.0,21.06,24.0,4.5414,4.5896,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7809.4
RUTA_B,15-17,2026-04-02 15:47:11,15:28,1124,20.67,1.108,10061.8,2170.0,24.927,29.9,5.3753,5.4323,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7815.7
RUTA_B,15-17,2026-04-02 15:47:12,15:28,1125,24.04,1.311,10068.4,1907.0,21.796,27.7,4.7002,4.75,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7823.5
RUTA_B,15-17,2026-04-02 15:47:13,15:28,1126,30.11,1.831,10076.8,2163.0,26.387,33.2,5.6902,5.7505,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7829.3
RUTA_B,15-17,2026-04-02 15:47:14,15:28,1127,37.23,1.432,10087.1,2625.0,34.025,41.8,7.3374,7.4151,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7834.2
RUTA_B,15-17,2026-04-02 15:47:15,15:28,1128,40.42,0.836,10098.4,2552.0,20.897,34.2,4.5064,4.5541,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7846.1
RUTA_B,15-17,2026-04-02 15:47:16,15:28,1129,43.25,1.122,10110.4,2421.0,6.675,25.4,1.4395,1.4547,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7859.0
RUTA_B,15-17,2026-04-02 15:47:17,15:28,1130,48.5,1.299,10123.9,2431.0,21.255,31.6,4.5836,4.6322,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7875.1
RUTA_B,15-17,2026-04-02 15:47:18,15:28,1131,52.6,0.819,10138.5,2376.0,25.839,33.7,5.5722,5.6312,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7892.0
RUTA_B,15-17,2026-04-02 15:47:19,15:28,1132,54.39,0.599,10153.6,2191.0,10.402,27.9,2.2432,2.267,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7910.7
RUTA_B,15-17,2026-04-02 15:47:20,15:28,1133,56.91,0.75,10169.4,2180.0,14.306,28.4,3.0851,3.1178,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7922.9
RUTA_B,15-17,2026-04-02 15:47:21,15:28,1134,59.79,0.429,10186.0,2257.0,28.041,32.3,6.047,6.111,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7931.9
RUTA_B,15-17,2026-04-02 15:47:22,15:28,1135,60.0,-0.039,10202.7,2265.0,15.127,16.6,3.2621,3.2966,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7950.7
RUTA_B,15-17,2026-04-02 15:47:23,15:28,1136,59.51,-0.302,10219.2,2252.0,4.324,4.8,0.9324,0.9423,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7969.6
RUTA_B,15-17,2026-04-02 15:47:24,15:28,1137,57.82,-0.349,10235.3,2198.0,3.851,6.6,0.8304,0.8392,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,7987.2
RUTA_B,15-17,2026-04-02 15:47:25,15:28,1138,57.0,-0.114,10251.1,2168.0,5.841,8.9,1.2597,1.273,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8004.0
RUTA_B,15-17,2026-04-02 15:47:26,15:28,1139,57.0,-0.1,10266.9,2158.0,10.18,11.6,2.1953,2.2186,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8020.2
RUTA_B,15-17,2026-04-02 15:47:27,15:28,1140,56.28,-0.252,10282.6,2130.0,8.805,9.3,1.8987,1.9188,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8031.1
RUTA_B,15-17,2026-04-02 15:47:28,15:28,1141,55.18,-0.392,10297.9,2092.0,4.379,4.4,0.9443,0.9543,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8039.1
RUTA_B,15-17,2026-04-02 15:47:29,15:28,1142,53.46,-0.489,10312.7,2031.0,3.502,3.5,0.7551,0.7631,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8055.0
RUTA_B,15-17,2026-04-02 15:47:30,15:28,1143,51.66,-0.476,10327.1,1968.0,3.353,3.5,0.7231,0.7308,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8071.9
RUTA_B,15-17,2026-04-02 15:47:31,15:28,1144,50.04,-0.764,10341.0,1911.0,3.272,3.3,0.7056,0.713,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8086.1
RUTA_B,15-17,2026-04-02 15:47:32,15:28,1145,46.17,-1.625,10353.8,1709.0,3.153,3.1,0.68,0.6872,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8099.4
RUTA_B,15-17,2026-04-02 15:47:33,15:28,1146,38.34,-1.917,10364.5,1249.0,2.969,2.8,0.6402,0.647,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8110.9
RUTA_B,15-17,2026-04-02 15:47:34,15:28,1147,32.36,-1.47,10373.5,993.0,2.811,2.8,0.6062,0.6126,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8118.7
RUTA_B,15-17,2026-04-02 15:47:35,15:28,1148,27.76,-1.663,10381.2,886.0,2.673,2.8,0.5764,0.5825,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8123.6
RUTA_B,15-17,2026-04-02 15:47:36,15:28,1149,20.39,-2.065,10386.8,831.0,2.626,2.8,0.5664,0.5724,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8130.0
RUTA_B,15-17,2026-04-02 15:47:37,15:28,1150,12.89,-1.268,10390.4,791.0,2.607,2.8,0.5622,0.5682,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8136.5
RUTA_B,15-17,2026-04-02 15:47:38,15:28,1151,11.26,-0.42,10393.5,820.0,2.716,3.9,0.5857,0.5919,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8139.7
RUTA_B,15-17,2026-04-02 15:47:39,15:28,1152,9.87,-0.275,10396.3,813.0,3.238,5.5,0.6983,0.7057,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8143.0
RUTA_B,15-17,2026-04-02 15:47:40,15:28,1153,9.28,-0.164,10398.9,686.0,5.152,8.7,1.1111,1.1229,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8146.6
RUTA_B,15-17,2026-04-02 15:47:41,15:28,1154,8.69,-0.164,10401.3,766.0,5.194,8.1,1.1201,1.132,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8149.6
RUTA_B,15-17,2026-04-02 15:47:42,15:28,1155,8.09,-0.228,10403.5,1029.0,3.583,4.2,0.7727,0.7808,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8152.0
RUTA_B,15-17,2026-04-02 15:47:43,15:28,1156,7.04,-0.271,10405.5,1047.0,3.268,4.5,0.7047,0.7122,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8154.2
RUTA_B,15-17,2026-04-02 15:47:44,15:28,1157,6.14,0.117,10407.2,1009.0,3.292,5.6,0.71,0.7175,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8156.3
RUTA_B,15-17,2026-04-02 15:47:45,15:28,1158,7.89,0.483,10409.4,844.0,4.432,6.7,0.9557,0.9658,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8158.6
RUTA_B,15-17,2026-04-02 15:47:46,15:28,1159,9.62,0.477,10412.0,769.0,4.942,6.8,1.0658,1.0771,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8161.2
RUTA_B,15-17,2026-04-02 15:47:47,15:28,1160,11.32,0.285,10415.2,852.0,4.339,5.0,0.9358,0.9457,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8164.4
RUTA_B,15-17,2026-04-02 15:47:48,15:28,1161,11.67,-0.029,10418.4,873.0,3.769,4.3,0.8128,0.8214,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8167.5
RUTA_B,15-17,2026-04-02 15:47:49,15:28,1162,11.11,0.091,10421.5,852.0,3.221,4.3,0.6946,0.7019,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8170.5
RUTA_B,15-17,2026-04-02 15:47:50,15:28,1163,12.32,0.398,10424.9,897.0,4.317,5.7,0.9309,0.9407,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8172.3
RUTA_B,15-17,2026-04-02 15:47:51,15:28,1164,13.98,0.86,10428.8,958.0,5.829,7.4,1.257,1.2703,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8173.9
RUTA_B,15-17,2026-04-02 15:47:52,15:28,1165,18.51,1.326,10434.0,1267.0,12.564,15.6,2.7094,2.7381,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8177.7
RUTA_B,15-17,2026-04-02 15:47:53,15:28,1166,23.53,1.592,10440.5,1617.0,19.139,23.1,4.1272,4.1709,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8182.0
RUTA_B,15-17,2026-04-02 15:47:54,15:28,1167,29.97,1.651,10448.8,2087.0,24.956,27.9,5.3816,5.4387,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8188.0
RUTA_B,15-17,2026-04-02 15:47:55,15:28,1168,35.41,1.388,10458.7,2503.0,28.707,24.2,6.1905,6.2561,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8197.0
RUTA_B,15-17,2026-04-02 15:47:56,15:28,1169,39.97,1.031,10469.8,2871.0,30.625,12.8,6.6041,6.6741,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8208.7
RUTA_B,15-17,2026-04-02 15:47:57,15:28,1170,42.84,0.752,10481.7,2562.0,28.765,19.6,6.2031,6.2689,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8216.6
RUTA_B,15-17,2026-04-02 15:47:58,15:28,1171,45.38,0.926,10494.3,2120.0,26.365,30.9,5.6855,5.7458,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8224.2
RUTA_B,15-17,2026-04-02 15:47:59,15:28,1172,49.51,1.114,10508.0,2334.0,29.573,34.1,6.3772,6.4448,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8240.8
RUTA_B,15-17,2026-04-02 15:48:00,15:28,1173,53.4,1.031,10522.8,2519.0,27.715,29.1,5.9767,6.0401,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8257.9
RUTA_B,15-17,2026-04-02 15:48:01,15:28,1174,56.93,0.852,10538.7,2657.0,18.133,11.6,3.9104,3.9518,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8275.8
RUTA_B,15-17,2026-04-02 15:48:02,15:28,1175,59.53,0.667,10555.2,2552.0,20.758,16.7,4.4763,4.5237,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8287.8
RUTA_B,15-17,2026-04-02 15:48:03,15:28,1176,61.74,0.738,10572.3,2341.0,28.688,31.5,6.1865,6.2521,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8297.3
RUTA_B,15-17,2026-04-02 15:48:04,15:28,1177,64.85,0.87,10590.4,2421.0,29.93,30.4,6.4542,6.5226,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8315.9
RUTA_B,15-17,2026-04-02 15:48:05,15:28,1178,68.0,0.438,10609.2,2538.0,29.893,26.7,6.4464,6.5147,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8335.8
RUTA_B,15-17,2026-04-02 15:48:06,15:28,1179,68.0,-0.061,10628.1,2571.0,16.17,14.3,3.487,3.524,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8358.0
RUTA_B,15-17,2026-04-02 15:48:07,15:28,1180,67.56,-0.301,10646.9,2576.0,5.609,4.9,1.2095,1.2223,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8380.2
RUTA_B,15-17,2026-04-02 15:48:08,15:28,1181,65.84,-0.474,10665.2,2504.0,4.236,4.0,0.9134,0.9231,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8402.5
RUTA_B,15-17,2026-04-02 15:48:09,15:28,1182,64.15,-0.464,10683.0,2436.0,3.527,3.5,0.7607,0.7687,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8423.7
RUTA_B,15-17,2026-04-02 15:48:10,15:28,1183,62.5,-0.463,10700.4,2373.0,3.445,3.5,0.7429,0.7507,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8443.9
RUTA_B,15-17,2026-04-02 15:48:11,15:28,1184,60.81,-0.469,10717.3,2317.0,3.432,5.4,0.7401,0.7479,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8456.0
RUTA_B,15-17,2026-04-02 15:48:12,15:28,1185,59.12,-0.11,10733.7,2264.0,3.449,8.1,0.7437,0.7516,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8464.7
RUTA_B,15-17,2026-04-02 15:48:13,15:28,1186,60.02,0.27,10750.4,2268.0,9.711,13.1,2.0942,2.1164,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8481.7
RUTA_B,15-17,2026-04-02 15:48:14,15:28,1187,61.06,0.219,10767.3,2279.0,15.517,17.1,3.3461,3.3815,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8499.4
RUTA_B,15-17,2026-04-02 15:48:15,15:28,1188,61.6,0.065,10784.4,2307.0,14.183,12.7,3.0584,3.0908,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8516.8
RUTA_B,15-17,2026-04-02 15:48:16,15:28,1189,61.53,-0.249,10801.5,2312.0,11.72,8.5,2.5273,2.5541,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8534.3
RUTA_B,15-17,2026-04-02 15:48:17,15:28,1190,59.81,-0.394,10818.1,2254.0,6.221,5.1,1.3415,1.3557,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8552.6
RUTA_B,15-17,2026-04-02 15:48:18,15:28,1191,58.7,-0.234,10834.4,2220.0,6.018,6.6,1.2978,1.3115,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8570.2
RUTA_B,15-17,2026-04-02 15:48:19,15:28,1192,58.13,-0.039,10850.6,2206.0,10.569,12.4,2.2791,2.3033,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8587.3
RUTA_B,15-17,2026-04-02 15:48:20,15:28,1193,58.42,0.117,10866.8,2220.0,13.506,15.7,2.9124,2.9433,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8597.8
RUTA_B,15-17,2026-04-02 15:48:21,15:28,1194,58.97,0.301,10883.2,2242.0,15.958,18.3,3.4412,3.4777,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8606.2
RUTA_B,15-17,2026-04-02 15:48:22,15:28,1195,60.59,0.458,10900.0,2286.0,17.713,20.1,3.8198,3.8603,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8624.0
RUTA_B,15-17,2026-04-02 15:48:23,15:28,1196,62.27,0.473,10917.3,2337.0,19.773,22.2,4.264,4.3092,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8642.8
RUTA_B,15-17,2026-04-02 15:48:24,15:28,1197,63.99,0.517,10935.1,2414.0,23.678,26.3,5.106,5.1601,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8663.2
RUTA_B,15-17,2026-04-02 15:48:25,15:28,1198,65.99,0.613,10953.4,2494.0,25.06,25.1,5.4041,5.4613,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8684.6
RUTA_B,15-17,2026-04-02 15:48:26,15:28,1199,68.4,0.358,10972.4,2581.0,22.856,16.6,4.9289,4.9811,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8707.3
RUTA_B,15-17,2026-04-02 15:48:27,15:28,1200,68.58,-0.054,10991.5,2571.0,15.219,10.4,3.2818,3.3166,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8720.9
RUTA_B,15-17,2026-04-02 15:48:28,15:28,1201,68.01,-0.318,11010.4,2529.0,5.789,4.8,1.2483,1.2615,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8731.4
RUTA_B,15-17,2026-04-02 15:48:29,15:28,1202,66.28,-0.459,11028.8,2479.0,4.346,4.0,0.9373,0.9472,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8751.7
RUTA_B,15-17,2026-04-02 15:48:30,15:28,1203,64.71,-0.372,11046.8,2431.0,4.656,5.1,1.004,1.0146,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8771.6
RUTA_B,15-17,2026-04-02 15:48:31,15:28,1204,63.61,-0.237,11064.4,2391.0,9.304,10.9,2.0064,2.0277,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8790.1
RUTA_B,15-17,2026-04-02 15:48:32,15:28,1205,63.0,-0.084,11081.9,2368.0,11.143,12.0,2.403,2.4284,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8809.7
RUTA_B,15-17,2026-04-02 15:48:33,15:28,1206,63.0,-0.19,11099.4,2365.0,9.521,7.2,2.0531,2.0748,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8830.6
RUTA_B,15-17,2026-04-02 15:48:34,15:28,1207,61.63,-0.488,11116.6,2330.0,7.05,4.8,1.5204,1.5365,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8849.0
RUTA_B,15-17,2026-04-02 15:48:35,15:28,1208,59.48,-0.548,11133.1,2275.0,4.095,3.8,0.8831,0.8924,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8865.8
RUTA_B,15-17,2026-04-02 15:48:36,15:28,1209,57.69,-0.485,11149.1,2209.0,3.443,3.5,0.7425,0.7504,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8876.1
RUTA_B,15-17,2026-04-02 15:48:37,15:28,1210,56.0,-0.465,11164.7,2140.0,3.46,3.5,0.7461,0.754,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8884.4
RUTA_B,15-17,2026-04-02 15:48:38,15:28,1211,54.34,-0.416,11179.7,2079.0,3.394,3.5,0.7318,0.7396,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8900.3
RUTA_B,15-17,2026-04-02 15:48:39,15:28,1212,53.0,-0.186,11194.5,2029.0,4.194,4.6,0.9044,0.914,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8916.3
RUTA_B,15-17,2026-04-02 15:48:40,15:28,1213,53.0,0.109,11209.2,2023.0,8.712,10.5,1.8786,1.8985,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8932.7
RUTA_B,15-17,2026-04-02 15:48:41,15:28,1214,53.78,0.352,11224.1,2046.0,13.321,15.5,2.8726,2.9031,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8950.1
RUTA_B,15-17,2026-04-02 15:48:42,15:28,1215,55.53,0.481,11239.6,2104.0,18.044,19.4,3.8911,3.9323,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8968.5
RUTA_B,15-17,2026-04-02 15:48:43,15:28,1216,57.25,0.474,11255.5,2160.0,18.079,19.4,3.8986,3.9399,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8980.2
RUTA_B,15-17,2026-04-02 15:48:44,15:28,1217,58.94,0.396,11271.8,2216.0,16.415,18.1,3.5398,3.5773,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,8989.4
RUTA_B,15-17,2026-04-02 15:48:45,15:28,1218,60.1,0.335,11288.5,2267.0,18.108,20.0,3.905,3.9463,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9006.8
RUTA_B,15-17,2026-04-02 15:48:46,15:28,1219,61.36,0.413,11305.6,2320.0,19.926,20.9,4.2969,4.3424,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9024.3
RUTA_B,15-17,2026-04-02 15:48:47,15:28,1220,63.07,0.293,11323.1,2379.0,21.779,17.5,4.6966,4.7463,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9041.1
RUTA_B,15-17,2026-04-02 15:48:48,15:28,1221,63.47,-0.106,11340.7,2398.0,17.887,14.6,3.8573,3.8981,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9057.8
RUTA_B,15-17,2026-04-02 15:48:49,15:28,1222,62.31,-0.021,11358.0,2368.0,7.25,12.4,1.5634,1.58,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9074.5
RUTA_B,15-17,2026-04-02 15:48:50,15:28,1223,63.31,0.369,11375.6,2387.0,11.727,17.3,2.5289,2.5556,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9085.7
RUTA_B,15-17,2026-04-02 15:48:51,15:28,1224,64.97,0.154,11393.7,2422.0,20.611,23.7,4.4447,4.4918,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9095.2
RUTA_B,15-17,2026-04-02 15:48:52,15:28,1225,64.42,-0.187,11411.6,2425.0,11.662,12.8,2.5148,2.5414,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9111.2
RUTA_B,15-17,2026-04-02 15:48:53,15:28,1226,63.62,-0.349,11429.2,2410.0,4.532,4.2,0.9774,0.9877,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9127.3
RUTA_B,15-17,2026-04-02 15:48:54,15:28,1227,61.91,-0.482,11446.4,2334.0,3.818,3.8,0.8234,0.8321,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9143.9
RUTA_B,15-17,2026-04-02 15:48:55,15:28,1228,60.15,-0.496,11463.1,2263.0,3.451,3.5,0.7443,0.7522,0,rural,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9156.7
RUTA_B,15-17,2026-04-02 15:48:56,15:28,1229,58.34,-0.492,11479.3,2197.0,3.476,3.5,0.7495,0.7574,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9165.2
RUTA_B,15-17,2026-04-02 15:48:57,15:28,1230,56.61,-0.473,11495.1,2142.0,3.452,3.5,0.7444,0.7523,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9178.6
RUTA_B,15-17,2026-04-02 15:48:58,15:28,1231,54.93,-0.402,11510.3,2089.0,3.416,3.5,0.7367,0.7445,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9193.2
RUTA_B,15-17,2026-04-02 15:48:59,15:28,1232,53.72,-0.329,11525.2,2028.0,3.349,3.5,0.7223,0.7299,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9208.1
RUTA_B,15-17,2026-04-02 15:49:00,15:28,1233,52.56,-0.311,11539.8,1964.0,3.849,4.8,0.8301,0.8388,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9222.6
RUTA_B,15-17,2026-04-02 15:49:01,15:28,1234,51.48,-0.131,11554.1,1898.0,5.167,8.0,1.1143,1.1261,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9236.3
RUTA_B,15-17,2026-04-02 15:49:02,15:28,1235,51.62,0.172,11568.5,1900.0,8.155,10.0,1.7587,1.7773,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9250.3
RUTA_B,15-17,2026-04-02 15:49:03,15:28,1236,52.72,0.074,11583.1,1956.0,12.466,11.1,2.6883,2.7168,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9264.5
RUTA_B,15-17,2026-04-02 15:49:04,15:28,1237,52.15,-0.239,11597.6,1952.0,9.301,8.0,2.0057,2.0269,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9273.7
RUTA_B,15-17,2026-04-02 15:49:05,15:28,1238,51.0,-0.159,11611.8,1928.0,3.595,3.5,0.7753,0.7835,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9281.2
RUTA_B,15-17,2026-04-02 15:49:06,15:28,1239,51.0,-0.026,11625.9,1905.0,8.679,9.7,1.8717,1.8915,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9295.8
RUTA_B,15-17,2026-04-02 15:49:07,15:28,1240,50.82,-0.101,11640.1,1901.0,10.724,11.9,2.3127,2.3372,0,urban,coridor litoral Mamaia–Năvodari (în afara extractului OSM),,9310.5
