ruta,fereastra_orara,timestamp_local,t_rel_s,v_kmh,rpm,maf_g_s,sarcina_motor_pct,t_lichid_racire_C,t_aer_admisie_C,t_ambiant_C,altitudine_m,p_galerie_psi,HDOP,a_ms2,dist_cum_m,stationare,clasa_RDE,segment,debit_comb_model_ml_s,comb_cum_l_model,CO2_g_s_model,CO2_g_s_stoich_MAF,debit_comb_fizic_ml_s,CO2_g_s_fizic
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:38,1276,88.75289575289568,1641.688223938224,25.895521235521223,39.38405405405236,87.24710424710432,41.75289575289568,21.0,75.29073359073381,19.1054054054054,2.069422431342225,-0.015,20421.4,0,rural,S3_DN3_est_intors,1.2187,1.071,3.2156,5.6434,1.0958,2.8914
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:39,1277,88.0,1637.5011918951125,25.72591179976161,23.65914183551904,87.73778307508934,41.0,21.0,77.4640047675804,19.03671036948749,3.206346650152599,-0.1046,20445.8,0,rural,S3_DN3_est_intors,0.3082,1.0713,0.8131,5.6065,0.7299,1.9259
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:40,1278,88.0,1631.289245446662,25.249991326973035,35.90705117085949,87.0,41.0,21.0,76.76695576756288,18.756686903729324,2.5900172620471795,-0.0268,20470.3,0,rural,S3_DN3_est_intors,1.0495,1.0723,2.7692,5.5028,1.0304,2.7188
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:41,1279,87.80710659898472,1638.4137055837557,24.59959390862948,40.83020304568433,87.0,41.0,21.0,76.39137055837556,18.120812182741155,2.5153891433423565,-0.1389,20494.7,0,rural,S3_DN3_est_intors,1.3194,1.0736,3.4815,5.361,0.5934,1.5659
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:42,1280,87.0,1625.4851612903226,25.192593548387187,26.47952258064536,87.0,40.94064516129026,21.0,75.06438709677415,18.77885161290329,2.4231981309415223,-0.0705,20518.8,0,rural,S3_DN3_est_intors,0.516,1.0742,1.3614,5.4902,0.8381,2.2115
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:43,1281,87.29944751381211,1634.2334254143634,26.695933701657456,37.08256353591069,87.0,40.0,21.0,75.2785635359115,19.74123756906079,2.2625383977945503,0.1907,20543.1,0,rural,S3_DN3_est_intors,0.9963,1.0751,2.6288,5.8179,1.8459,4.8705
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:44,1282,88.37270875763747,1649.5661914460286,26.329022403258666,47.981486761710855,87.0,40.0,21.0,76.54093686354379,19.167922606924648,1.972537767278147,0.1579,20567.6,0,rural,S3_DN3_est_intors,1.4918,1.0766,3.9363,5.7379,1.7563,4.6343
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:45,1283,88.43653705062363,1629.9985326485694,29.23532648569331,30.026346294937664,87.0,40.0,21.0,75.4591342626559,19.324174614820247,2.154222930003666,-0.1824,20592.2,0,rural,S3_DN3_est_intors,0.8157,1.0775,2.1523,6.3713,0.4377,1.1549
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:46,1284,87.0590717299577,1605.799578059069,38.49523206751072,12.477932489447682,87.0,40.0,21.0,75.08818565400846,20.82561181434612,2.3679951577663005,-0.0182,20616.4,0,rural,S3_DN3_est_intors,0.0671,1.0775,0.177,8.3893,1.0393,2.7424
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:47,1285,88.30571108622635,1640.6024636058248,34.80742441209426,53.00092945129228,87.0,40.0,21.0,74.31814109742449,18.35591265397544,1.6429939973036074,-0.0643,20640.9,0,rural,S3_DN3_est_intors,1.4828,1.079,3.9125,7.5856,0.8929,2.356
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:48,1286,86.59593023255819,1614.335029069769,30.002703488372493,15.71790697674378,87.0,40.0,21.0,74.93343023255797,18.33651162790689,1.949570252041653,-0.3202,20665.0,0,rural,S3_DN3_est_intors,0.051,1.0791,0.1345,6.5385,0.0694,0.1832
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:49,1287,86.0,1601.5886142061283,25.071462395543165,26.17304317548765,87.0,40.0,21.0,76.55146239554317,18.93878133704734,1.9966220889915864,-0.0828,20688.9,0,rural,S3_DN3_est_intors,0.4476,1.0795,1.1809,5.4638,0.7687,2.0284
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:50,1288,86.0,1612.2083913649033,24.16616991643448,41.19393454039097,87.0,40.0,21.0,75.64616991643447,18.026525069637824,2.0694339903569974,0.2778,20712.7,0,rural,S3_DN3_est_intors,1.2823,1.0808,3.3835,5.2666,2.1298,5.6196
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:51,1289,88.0,1624.1771570014143,26.6864214992928,47.49763790664765,87.0,39.0,21.0,74.08543140028287,19.77224893917965,2.1192714711709537,0.2778,20737.2,0,rural,S3_DN3_est_intors,1.622,1.0824,4.2797,5.8158,2.2068,5.8229
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:52,1290,88.0,1626.3495623632384,26.44074398249453,38.92177242888408,87.0,39.0,21.0,74.14442013129103,19.5982932166302,2.329298314743097,-0.0072,20761.6,0,rural,S3_DN3_est_intors,1.1497,1.0836,3.0336,5.7623,1.1061,2.9185
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:53,1291,87.94797086368348,1631.579344432878,25.291009365244467,22.6886056191465,87.02601456815826,39.0,21.0,74.52081165452661,18.56390218522374,2.0372264242880296,-0.2696,20786.1,0,rural,S3_DN3_est_intors,0.2491,1.0838,0.6572,5.5117,0.0919,0.2424
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:54,1292,86.05904059040597,1589.7721402214045,24.605977859778623,22.103357933581336,87.94095940959403,39.05904059040597,21.0,75.24686346863461,18.701143911439104,1.9589238326338825,-0.1342,20810.0,0,rural,S3_DN3_est_intors,0.2119,1.084,0.559,5.3624,0.5759,1.5196
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:55,1293,86.98154981549817,1621.3680811808124,25.0118819188192,48.87457564575697,87.01845018450183,39.98154981549817,21.0,74.41660516605165,18.56276752767528,1.4683418299010975,0.1189,20834.1,0,rural,S3_DN3_est_intors,1.5505,1.0856,4.0911,5.4509,1.5607,4.1182
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:56,1294,86.91537376586747,1623.6325811001416,25.53888575458372,41.58033850493758,87.0,40.0,21.0,75.24076163610724,18.95541607898432,2.9692934564129345,-0.0485,20858.3,0,rural,S3_DN3_est_intors,1.3603,1.0869,3.5893,5.5657,0.9201,2.4277
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:57,1295,86.63243243243257,1629.1912162162191,31.67851351351409,40.70421621621952,87.0,39.68378378378372,21.0,74.91621621621627,20.968081081080943,2.162356465730597,0.1506,20882.3,0,rural,S3_DN3_est_intors,1.0169,1.0879,2.6833,6.9037,1.6703,4.4072
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:58,1296,88.0,1648.7873176206529,37.51090909090912,58.31992143659059,87.0,39.0,21.0,75.38361391694728,19.65843995510661,2.871582444009521,0.1899,20906.8,0,rural,S3_DN3_est_intors,1.749,1.0897,4.6148,8.1748,1.8673,4.9271
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:35:59,1297,88.0,1620.362752161382,34.7640201729111,21.252089337174034,87.25216138328526,39.0,21.0,74.3965417867436,20.12720461095096,3.8065578601717625,0.0,20931.2,0,rural,S3_DN3_est_intors,0.4136,1.0901,1.0914,7.5762,1.1339,2.9919
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:00,1298,88.0,1637.1134726224782,28.604077809798355,46.1152017291063,87.97262247838616,39.0,21.0,73.24380403458215,20.86207492795388,2.814291390396093,0.0872,20955.7,0,rural,S3_DN3_est_intors,1.5954,1.0917,4.2097,6.2337,1.4707,3.8805
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:01,1299,88.62803234501351,1660.9784366576823,26.643477088948785,40.69587601078175,87.37196765498649,40.0,21.0,75.00916442048513,19.251590296495948,2.79366898933945,-0.046,20980.3,0,rural,S3_DN3_est_intors,1.3807,1.0931,3.643,5.8064,0.9719,2.5645
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:02,1300,87.66850220264321,1646.8645374449345,26.11656387665205,32.977896475771686,87.66850220264321,40.0,21.0,75.46795154185025,19.10187224669608,2.890277442724835,-0.2261,21004.6,0,rural,S3_DN3_est_intors,0.8853,1.094,2.3361,5.6916,0.2551,0.6731
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:03,1301,87.0,1633.0590062111798,24.78656610470273,22.98791481810145,87.0,40.0,21.0,74.86051464063884,18.31887311446317,3.217356843017204,-0.0928,21028.8,0,rural,S3_DN3_est_intors,0.2802,1.0942,0.7393,5.4018,0.753,1.9868
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:04,1302,87.0,1625.1349397590354,24.56195983935744,29.850489959839745,87.21365461847394,40.0,21.0,74.2795180722891,18.22187148594379,3.348717594081,0.0031,21053.0,0,rural,S3_DN3_est_intors,0.6891,1.0949,1.8183,5.3528,1.1192,2.953
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:05,1303,87.02205882352936,1613.113970588235,24.83345588235285,37.49242647058775,87.97794117647064,40.0,21.0,73.10882352941174,18.58889705882347,1.7712478906295943,0.1251,21077.1,0,rural,S3_DN3_est_intors,1.1481,1.0961,3.0295,5.412,1.5857,4.184
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:06,1304,87.90100430416074,1631.700143472022,26.904533715925336,47.46288378766174,87.0,40.0,21.0,73.72769010043032,19.942266857962668,1.468325970875446,0.0451,21101.6,0,rural,S3_DN3_est_intors,1.666,1.0978,4.3958,5.8633,1.3052,3.444
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:07,1305,87.34701492537316,1652.0914179104475,27.66824626865667,40.39,87.34701492537316,40.0,21.0,76.00820895522389,20.19746268656713,2.1651434908617766,-0.0185,21125.8,0,rural,S3_DN3_est_intors,1.3249,1.0991,3.4959,6.0298,1.0456,2.7588
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:08,1306,87.7679814385151,1641.1334106728543,26.33765661252902,35.74962877030194,87.7679814385151,40.0,21.0,75.9591647331787,19.337911832946645,2.856231621443857,-0.0468,21150.2,0,rural,S3_DN3_est_intors,1.0468,1.1001,2.762,5.7398,0.9474,2.4998
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:09,1307,87.01000000000009,1616.960000000002,25.35329999999985,20.566500000001547,87.0,40.0,21.0,74.49599999999997,18.98399999999986,2.314453626445647,-0.0308,21174.4,0,rural,S3_DN3_est_intors,0.1369,1.1003,0.3612,5.5253,0.99,2.6121
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:10,1308,87.54619364375462,1630.8861788617885,26.477294900221743,32.16774575018474,87.0,40.0,21.0,74.19076127124907,17.86288248337029,1.993141337175142,-0.1308,21198.7,0,rural,S3_DN3_est_intors,0.9267,1.1012,2.4452,5.7702,0.6192,1.6338
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:11,1309,86.06799704360687,1608.528455284554,35.52385809312596,13.039881744272886,87.0,40.0,21.0,74.48640059127862,19.370643015521,1.8756302060921173,0.1759,21222.6,0,rural,S3_DN3_est_intors,0.0408,1.1012,0.1075,7.7418,1.7474,4.6108
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:12,1310,88.8124519600308,1659.0307455803234,35.270661029977624,73.2582167563448,87.1875480399692,40.0,21.0,75.54988470407392,19.362444273635727,1.8633703199795253,0.2744,21247.3,0,rural,S3_DN3_est_intors,1.9833,1.1032,5.2331,7.6866,2.2254,5.872
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:13,1311,88.04381245196005,1650.9600307455803,25.84714066103016,24.726318216757285,87.95618754803995,40.0,21.0,73.7051498847041,18.47082244427365,2.019237349614494,-0.1227,21271.7,0,rural,S3_DN3_est_intors,0.286,1.1035,0.7547,5.6329,0.6609,1.744
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:14,1312,87.92874692874692,1633.5264127764128,32.25002457002456,40.909115479115385,87.69041769041769,40.0,21.0,73.83808353808354,21.375110565110568,2.2645040976418405,0.2717,21296.2,0,rural,S3_DN3_est_intors,0.8293,1.1043,2.1882,7.0283,2.1805,5.7534
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:15,1313,90.0,1671.3789062500014,36.61255208333303,67.58354166666295,87.1901041666667,40.19010416666671,21.0,74.42239583333347,20.17416666666673,2.227494844558469,0.2877,21321.2,0,rural,S3_DN3_est_intors,1.9417,1.1063,5.1233,7.979,2.3249,6.1346
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:16,1314,90.0,1680.959571938169,32.70590963139112,34.735636147443415,87.67003567181928,40.67003567181927,21.0,75.19191438763374,20.94205707491084,2.1524267299835285,0.0,21346.2,0,rural,S3_DN3_est_intors,1.0914,1.1074,2.8799,7.1276,1.1885,3.1361
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:17,1315,90.0,1681.0950920245398,28.947475898334805,33.2069412795793,88.0,41.0,21.0,74.00999123575812,20.678282208588964,2.2291273258659987,0.0,21371.2,0,rural,S3_DN3_est_intors,0.9817,1.1083,2.5903,6.3086,1.1885,3.1361
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:18,1316,90.0,1688.1080000000002,27.357552000000023,36.93849600000024,88.0,41.0,21.0,73.20543999999995,19.47404800000001,2.448474538717855,0.0095,21396.2,0,rural,S3_DN3_est_intors,1.197,1.1095,3.1584,5.9621,1.2261,3.2351
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:19,1317,90.06852791878184,1689.400380710659,27.51967005076124,39.69017766497475,87.93147208121816,41.0,21.0,72.73020304568549,19.510101522842525,2.034466685861195,0.0801,21421.2,0,autostrada,S3_DN3_est_intors,1.388,1.1109,3.6623,5.9974,1.5071,3.9766
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:20,1318,90.57643312101902,1678.02030254777,28.33479299363108,34.303662420380746,87.0,41.0,21.0,74.13996815286616,18.71460191082806,2.144589775372342,-0.1484,21446.3,0,autostrada,S3_DN3_est_intors,1.094,1.112,2.8867,6.175,0.6147,1.622
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:21,1319,89.0,1666.07326007326,36.820207570207685,10.664468864468464,87.01221001221,41.0,21.0,72.810989010989,19.286459096459097,2.556647903481603,-0.1812,21471.1,0,rural,S3_DN3_est_intors,0.0208,1.112,0.0549,8.0243,0.4532,1.1958
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:22,1320,89.27207977207982,1668.6670227920222,26.51317663817667,44.50434472934412,87.72792022792018,41.0,21.0,73.53675213675211,19.157806267806293,1.7984365191850236,0.1994,21495.9,0,rural,S3_DN3_est_intors,1.5146,1.1136,3.9965,5.778,1.9497,5.1444
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:23,1321,90.43582887700536,1668.139705882353,27.84064171122995,43.39655080213907,87.43582887700535,41.0,21.0,72.83850267379678,20.085561497326204,2.902643046171065,0.24,21521.0,0,autostrada,S3_DN3_est_intors,1.3669,1.1149,3.6067,6.0673,2.1533,5.6817
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:24,1322,91.0,1685.2828804347814,28.67857608695656,45.82871739130601,87.60108695652181,41.0,21.0,72.89891304347819,20.50863043478265,2.5556679009306964,0.0784,21546.3,0,autostrada,S3_DN3_est_intors,1.4773,1.1164,3.8979,6.25,1.5297,4.0364
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:25,1323,91.0,1691.2129080118702,28.77560830860525,34.06560830860493,87.0,41.0,21.0,73.19050445103863,20.482759643916843,1.7941024154116774,0.0,21571.5,0,autostrada,S3_DN3_est_intors,1.0579,1.1175,2.7915,6.2711,1.2166,3.2102
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:26,1324,91.0,1688.07836831415,29.114028436018973,40.404922139471566,87.29519295870004,41.0,21.0,72.85903859174,20.76011509817198,2.0324002878627665,0.0,21596.8,0,autostrada,S3_DN3_est_intors,1.385,1.1188,3.6543,6.3449,1.2166,3.2102
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:27,1325,91.0,1691.125084631009,28.687488151658744,49.42997291807769,87.9722410291131,41.0,21.0,72.99444820582262,20.462213947190232,1.7057320085795138,0.0713,21622.1,0,autostrada,S3_DN3_est_intors,1.8121,1.1207,4.7814,6.2519,1.5014,3.9615
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:28,1326,91.51360842844598,1712.698200175592,30.228165057067724,35.622159789288446,87.0,41.0,21.0,73.54064969271288,19.36052677787533,2.2977982672629422,-0.1189,21647.5,0,autostrada,S3_DN3_est_intors,1.2414,1.1219,3.2756,6.5877,0.7537,1.9887
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:29,1327,90.14389989572466,1675.5268508863403,36.32112617309763,14.48394160583752,87.14389989572466,40.85610010427534,21.0,71.95828988529712,19.53826903023985,2.8050781445449524,-0.0713,21672.5,0,autostrada,S3_DN3_est_intors,0.2088,1.1221,0.551,7.9155,0.9105,2.4023
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:30,1328,91.0,1671.5861182519293,26.860257069408803,42.411353898886055,88.0,40.0,21.0,72.9920308483291,19.35748928877466,2.537173109416996,0.1189,21697.8,0,autostrada,S3_DN3_est_intors,1.4608,1.1236,3.8543,5.8537,1.6915,4.4632
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:31,1329,91.0,1690.257633587785,27.83572519083953,42.880190839694045,88.0,40.0,21.0,73.47938931297719,19.75152671755715,2.008114508981614,0.0,21723.1,0,autostrada,S3_DN3_est_intors,1.5192,1.1251,4.0086,6.0663,1.2166,3.2102
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:32,1330,91.0,1711.72709923664,30.812824427480745,53.7294274809154,88.0,40.0,21.0,71.7618320610688,21.54541984732814,2.4658246416657503,0.239,21748.4,0,autostrada,S3_DN3_est_intors,1.9406,1.127,5.1205,6.7151,2.1711,5.7288
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:33,1331,92.72045454545449,1712.059090909091,30.49543181818165,46.621113636363525,87.72045454545447,41.0,21.0,75.42477272727261,21.31272727272716,2.089444362735848,0.0562,21774.1,0,autostrada,S3_DN3_est_intors,1.7489,1.1288,4.6146,6.6459,1.4949,3.9443
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:34,1332,91.4043938161107,1711.4898291293737,31.653393002440804,34.74526444263709,87.29780309194464,41.0,21.0,73.87241659886088,19.900911310008155,1.8919247246939053,-0.3338,21799.5,0,autostrada,S3_DN3_est_intors,1.1961,1.13,3.1562,6.8983,0.0694,0.1832
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:35,1333,90.31712962962948,1706.472511574074,36.70509259259328,13.82444444444246,87.84143518518526,41.0,21.0,73.33784722222211,19.427951388888825,1.6872034094006811,0.1315,21824.6,0,autostrada,S3_DN3_est_intors,0.2001,1.1302,0.5279,7.9992,1.7186,4.5348
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:36,1334,92.35089974293048,1715.8778920308446,32.23041131105269,46.19794344472693,87.35089974293047,41.0,21.0,74.84562982005133,19.907352185090065,2.076227819182231,0.3726,21850.3,0,autostrada,S3_DN3_est_intors,1.6824,1.1319,4.4393,7.024,2.7656,7.2973
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:37,1335,93.0,1732.7503548616044,36.054918381831484,51.86281050390494,87.64868701206534,41.0,21.0,74.35145493257642,20.051284599006305,1.6958643393538206,0.0902,21876.1,0,autostrada,S3_DN3_est_intors,1.9286,1.1338,5.0887,7.8575,1.6425,4.334
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:38,1336,93.0,1728.07277318641,30.45285583103762,32.96826446281016,87.078971533517,41.0,21.0,72.6,21.076547291092723,1.8935253160577683,0.0,21901.9,0,autostrada,S3_DN3_est_intors,1.0161,1.1348,2.6811,6.6366,1.2744,3.3625
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:39,1337,93.0,1743.4538567493123,28.97443526170788,47.01785123967042,87.99724517906343,41.0,21.0,72.6,19.87360881542692,1.9339436523181344,-0.1389,21927.8,0,autostrada,S3_DN3_est_intors,1.8272,1.1366,4.8212,6.3144,0.7074,1.8666
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:40,1338,92.0,1717.2148478488966,35.98900314795264,10.569548793286591,88.0,41.0,21.0,71.88205666316918,18.24431269674704,1.774560017160724,-0.152,21953.3,0,autostrada,S3_DN3_est_intors,0.0315,1.1367,0.0831,7.8431,0.6315,1.6663
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:41,1339,91.90592334494784,1703.385017421602,24.84707317073174,30.37372822299756,88.0,41.0,21.0,74.14703832752608,17.522717770034873,1.5594290209851511,-0.1389,21978.9,0,autostrada,S3_DN3_est_intors,0.812,1.1375,2.1426,5.4149,0.6822,1.8002
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:42,1340,91.0,1708.2470023980816,25.178920863309383,26.055779376499075,88.0,41.0,21.0,73.83501199040764,17.71899280575542,1.7009157252368865,-0.1258,22004.1,0,autostrada,S3_DN3_est_intors,0.4757,1.1379,1.2551,5.4873,0.7142,1.8845
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:43,1341,91.0,1706.0219683655537,27.29527240773286,42.50987697715288,88.0,41.0,21.0,72.03919156414763,19.196731107205625,2.1836209594775737,0.0352,22029.4,0,autostrada,S3_DN3_est_intors,1.5581,1.1395,4.1111,5.9485,1.3572,3.5811
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:44,1342,91.25357873210638,1710.845603271984,28.38194274028636,44.88597137014303,88.0,40.74642126789363,21.0,72.77607361963192,19.87415132924339,2.4530720492411966,0.1693,22054.8,0,autostrada,S3_DN3_est_intors,1.7025,1.1412,4.4923,6.1853,1.9019,5.0183
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:45,1343,92.2188006482982,1718.9534035656402,29.60682333873582,41.6164829821718,88.0,40.0,21.0,72.8905996758509,20.582463533225283,2.054259877961147,0.2337,22080.4,0,autostrada,S3_DN3_est_intors,1.5004,1.1427,3.9589,6.4522,2.1974,5.7981
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:46,1344,92.93617021276586,1723.090425531915,28.767234042553127,39.53914893616896,88.0,40.0,21.0,72.49361702127659,19.99191489361698,2.6980692212637,0.018,22106.2,0,autostrada,S3_DN3_est_intors,1.3987,1.1441,3.6907,6.2693,1.3459,3.5513
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:47,1345,92.3483394833948,1721.359594095941,28.523173431734296,30.748915129151083,88.0,40.0,21.0,72.29549815498156,19.834287822878213,3.0948843117816693,0.0311,22131.8,0,autostrada,S3_DN3_est_intors,0.8507,1.145,2.2446,6.2161,1.3814,3.6449
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:48,1346,93.1600547195622,1726.221272229821,31.122243502051383,40.66222982216046,88.0,40.0,21.0,72.27606019151841,20.28599179206567,2.646653077042001,0.2294,22157.7,0,autostrada,S3_DN3_est_intors,1.4335,1.1464,3.7823,6.7825,2.217,5.8498
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:49,1347,94.0,1742.3235507246377,37.90640579710145,51.3149420289855,88.0,40.0,21.0,73.17202898550725,20.28307246376812,1.9547522639619264,0.1167,22183.8,0,autostrada,S3_DN3_est_intors,2.052,1.1484,5.4144,8.261,1.7855,4.7111
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:50,1348,94.0,1733.544189852701,29.926743044189667,38.001505728313695,87.99018003273308,40.0,21.0,73.0990180032733,20.58998363338775,2.107808551696985,-0.0548,22209.9,0,autostrada,S3_DN3_est_intors,1.323,1.1498,3.491,6.522,1.0779,2.8443
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:51,1349,93.6053946053946,1736.7175324675325,28.15988011988013,29.167702297702405,87.39460539460539,40.0,21.0,73.19730269730269,19.29193806193807,2.347643385359761,-0.1389,22235.9,0,autostrada,S3_DN3_est_intors,0.7622,1.1505,2.0111,6.1369,0.7216,1.9041
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:52,1350,93.0,1740.645488029466,26.99208103130755,29.108968692449373,88.0,40.0,21.0,72.81068139963168,18.42915285451197,1.898149970542037,-0.12,22261.8,0,autostrada,S3_DN3_est_intors,0.7157,1.1512,1.8885,5.8824,0.7846,2.0702
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:53,1351,92.74117647058826,1741.5529411764712,26.195764705882347,36.666235294118046,88.0,40.0,21.0,72.06588235294114,17.878941176470576,1.6554419071393451,-0.1389,22287.5,0,autostrada,S3_DN3_est_intors,1.2484,1.1525,3.2941,5.7089,0.7014,1.8507
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:54,1352,92.0,1714.8831168831166,26.70683589138123,24.214203069655703,88.0,40.0,21.0,73.37213695395515,18.58160566706013,2.4906305258238746,-0.0655,22313.1,0,autostrada,S3_DN3_est_intors,0.3547,1.1528,0.9359,5.8202,0.9808,2.5878
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:55,1353,92.26992031872508,1720.4215637450195,27.916274900398424,45.82909362549813,87.73007968127492,40.0,21.0,73.2,19.38295816733069,4.043048681484327,0.1106,22338.7,0,autostrada,S3_DN3_est_intors,1.6814,1.1545,4.4365,6.0838,1.7009,4.488
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:56,1354,92.7960275019098,1729.0,27.580832696715127,37.91173414820419,87.2039724980902,40.0,21.0,72.95523300229178,19.088647822765523,3.472028383027999,-0.033,22364.5,0,autostrada,S3_DN3_est_intors,1.2967,1.1558,3.4213,6.0107,1.134,2.9921
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:36:57,1355,92.03208556149728,1729.0,28.894812834224705,28.62983957219174,87.96791443850273,40.0,21.0,72.03850267379671,19.9824598930482,3.245349924473456,0.0672,22390.1,0,autostrada,S3_DN3_est_intors,0.7183,1.1565,1.8953,6.2971,1.5176,4.0043
