ruta,fereastra_orara,timestamp_local,segment,t_rel_s,v_kmh,a_ms2,dist_cum_m,rpm,maf_g_s,sarcina_motor_pct,CO2_g_s_benzina,CO2_g_s_diesel,stationare,clasa_RDE,strada,tip_drum_OSM,dist_map_match_m
RUTA_A,11-13,2026-04-02 12:52:51,12:47,1305,23.04,1.689,8955.0,1633.0,19.118,23.4,4.1226,4.1663,0,urban,Bulevardul I. C. Brătianu,primary,4.5
RUTA_A,11-13,2026-04-02 12:52:52,12:47,1306,29.69,1.583,8963.2,2096.0,25.221,29.2,5.4387,5.4964,0,urban,Bulevardul I. C. Brătianu,primary,1.6
RUTA_A,11-13,2026-04-02 12:52:53,12:47,1307,34.44,1.056,8972.8,2240.0,21.739,29.9,4.6879,4.7376,0,urban,Bulevardul I. C. Brătianu,primary,9.2
RUTA_A,11-13,2026-04-02 12:52:54,12:47,1308,37.29,0.958,8983.1,2070.0,8.749,25.4,1.8866,1.9066,0,urban,Bulevardul I. C. Brătianu,primary,3.9
RUTA_A,11-13,2026-04-02 12:52:55,12:47,1309,41.33,1.176,8994.6,2084.0,14.52,27.1,3.1312,3.1644,0,urban,Bulevardul I. C. Brătianu,primary,9.3
RUTA_A,11-13,2026-04-02 12:52:56,12:47,1310,45.76,1.192,9007.3,2158.0,26.446,30.8,5.703,5.7634,0,urban,Bulevardul I. C. Brătianu,primary,6.7
RUTA_A,11-13,2026-04-02 12:52:57,12:47,1311,49.92,1.149,9021.2,2351.0,29.708,34.1,6.4064,6.4743,0,urban,Bulevardul I. C. Brătianu,primary,10.0
RUTA_A,11-13,2026-04-02 12:52:58,12:47,1312,54.03,1.134,9036.2,2550.0,32.719,33.0,7.0557,7.1305,0,urban,Bulevardul I. C. Brătianu,primary,5.0
RUTA_A,11-13,2026-04-02 12:52:59,12:47,1313,58.08,0.954,9052.3,2744.0,36.44,19.4,7.8581,7.9414,0,urban,Bulevardul I. C. Brătianu,primary,6.5
RUTA_A,11-13,2026-04-02 12:53:00,12:47,1314,60.9,0.628,9069.3,2690.0,35.707,19.1,7.7002,7.7818,0,rural,Bulevardul I. C. Brătianu,primary,7.6
RUTA_A,11-13,2026-04-02 12:53:01,12:47,1315,62.61,0.59,9086.6,2411.0,30.978,30.7,6.6803,6.751,0,rural,Bulevardul I. C. Brătianu,primary,5.8
RUTA_A,11-13,2026-04-02 12:53:02,12:47,1316,65.15,0.74,9104.7,2425.0,31.213,24.2,6.7311,6.8024,0,rural,Bulevardul I. C. Brătianu,primary,5.4
RUTA_A,11-13,2026-04-02 12:53:03,12:47,1317,67.94,0.099,9123.6,2526.0,32.932,12.4,7.1017,7.1769,0,rural,Bulevardul I. C. Brătianu,primary,5.4
RUTA_A,11-13,2026-04-02 12:53:04,12:47,1318,65.86,-0.558,9141.9,2493.0,18.233,10.9,3.9319,3.9736,0,rural,Bulevardul I. C. Brătianu,residential,6.2
RUTA_A,11-13,2026-04-02 12:53:05,12:47,1319,63.92,-0.345,9159.7,2456.0,5.854,10.0,1.2625,1.2758,0,rural,Bulevardul I. C. Brătianu,primary,5.0
RUTA_A,11-13,2026-04-02 12:53:06,12:47,1320,63.38,-0.151,9177.3,2416.0,8.837,11.3,1.9056,1.9258,0,rural,Bulevardul I. C. Brătianu,primary,5.4
RUTA_A,11-13,2026-04-02 12:53:07,12:47,1321,62.83,-0.153,9194.7,2382.0,11.0,12.2,2.372,2.3972,0,rural,Bulevardul I. C. Brătianu,primary,5.1
RUTA_A,11-13,2026-04-02 12:53:08,12:47,1322,62.28,-0.116,9212.0,2360.0,11.234,12.4,2.4225,2.4482,0,rural,Bulevardul I. C. Brătianu,primary,7.3
RUTA_A,11-13,2026-04-02 12:53:09,12:47,1323,62.0,-0.038,9229.2,2342.0,11.386,12.6,2.4553,2.4813,0,rural,Bulevardul I. C. Brătianu,primary,6.3
RUTA_A,11-13,2026-04-02 12:53:10,12:47,1324,62.0,-0.107,9246.5,2328.0,11.457,12.6,2.4707,2.4969,0,rural,Bulevardul I. C. Brătianu,primary,12.2
RUTA_A,11-13,2026-04-02 12:53:11,12:47,1325,61.23,-0.263,9263.5,2300.0,9.8,10.6,2.1134,2.1358,0,rural,Bulevardul I. C. Brătianu,primary,7.3
RUTA_A,11-13,2026-04-02 12:53:12,12:47,1326,60.1,-0.387,9280.2,2266.0,7.33,7.7,1.5806,1.5974,0,rural,Bulevardul I. C. Brătianu,primary,3.6
RUTA_A,11-13,2026-04-02 12:53:13,12:47,1327,58.44,-0.457,9296.4,2235.0,7.344,8.1,1.5837,1.6005,0,urban,Bulevardul I. C. Brătianu,primary,6.9
RUTA_A,11-13,2026-04-02 12:53:14,12:47,1328,56.82,-0.385,9312.2,2170.0,7.395,8.2,1.5948,1.6117,0,urban,Bulevardul I. C. Brătianu,primary,10.4
RUTA_A,11-13,2026-04-02 12:53:15,12:47,1329,55.67,-0.316,9327.7,1932.0,6.298,5.2,1.3581,1.3725,0,urban,Bulevardul I. C. Brătianu,primary,7.0
RUTA_A,11-13,2026-04-02 12:53:16,12:47,1330,54.54,-0.31,9342.8,1619.0,5.056,3.4,1.0903,1.1018,0,urban,Bulevardul I. C. Brătianu,primary,5.3
RUTA_A,11-13,2026-04-02 12:53:17,12:47,1331,53.44,-0.662,9357.6,1200.0,3.614,3.2,0.7793,0.7876,0,urban,Bulevardul I. C. Brătianu,primary,5.8
RUTA_A,11-13,2026-04-02 12:53:18,12:47,1332,49.77,-1.253,9371.5,986.0,3.008,3.1,0.6486,0.6555,0,urban,Bulevardul I. C. Brătianu,primary,13.3
RUTA_A,11-13,2026-04-02 12:53:19,12:47,1333,44.41,-1.437,9383.8,908.0,2.954,3.1,0.6371,0.6438,0,urban,Bulevardul I. C. Brătianu,primary,9.6
RUTA_A,11-13,2026-04-02 12:53:20,12:47,1334,39.43,-1.361,9394.8,866.0,2.886,3.0,0.6225,0.629,0,urban,Bulevardul I. C. Brătianu,residential,10.7
RUTA_A,11-13,2026-04-02 12:53:21,12:47,1335,34.62,-1.277,9404.4,837.0,2.818,2.8,0.6077,0.6141,0,urban,Bulevardul I. C. Brătianu,residential,10.2
RUTA_A,11-13,2026-04-02 12:53:22,12:47,1336,30.23,-1.26,9412.8,819.0,2.796,2.8,0.603,0.6094,0,urban,Bulevardul I. C. Brătianu,residential,10.1
RUTA_A,11-13,2026-04-02 12:53:23,12:47,1337,25.55,-1.418,9419.9,805.0,2.783,2.8,0.6001,0.6065,0,urban,Bulevardul I. C. Brătianu,primary,8.5
RUTA_A,11-13,2026-04-02 12:53:24,12:47,1338,20.02,-1.187,9425.4,800.0,2.794,2.8,0.6025,0.6089,0,urban,Bulevardul I. C. Brătianu,primary,8.9
RUTA_A,11-13,2026-04-02 12:53:25,12:47,1339,17.0,-0.42,9430.2,794.0,2.792,2.8,0.602,0.6084,0,urban,Bulevardul I. C. Brătianu,primary,10.1
RUTA_A,11-13,2026-04-02 12:53:26,12:47,1340,17.0,-0.986,9434.9,786.0,2.773,2.8,0.598,0.6043,0,urban,Bulevardul I. C. Brătianu,primary,11.9
RUTA_A,11-13,2026-04-02 12:53:27,12:47,1341,9.9,-2.093,9437.6,782.0,2.751,2.8,0.5933,0.5995,0,urban,Bulevardul I. C. Brătianu,primary,12.5
RUTA_A,11-13,2026-04-02 12:53:28,12:47,1342,1.93,-1.26,9438.2,779.0,2.732,2.8,0.5892,0.5954,0,urban,Bulevardul I. C. Brătianu,primary,12.8
RUTA_A,11-13,2026-04-02 12:53:29,12:47,1343,0.83,-0.268,9438.4,782.0,2.765,2.8,0.5963,0.6026,1,urban,Bulevardul I. C. Brătianu,primary,12.8
RUTA_A,11-13,2026-04-02 12:53:30,12:47,1344,0.0,-0.115,9438.4,786.0,2.793,2.8,0.6023,0.6087,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:31,12:47,1345,0.0,0.0,9438.4,794.0,2.805,3.0,0.6048,0.6112,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:32,12:47,1346,0.0,0.0,9438.4,796.0,2.807,3.0,0.6053,0.6117,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:33,12:47,1347,0.0,0.0,9438.4,791.0,2.801,2.8,0.6041,0.6105,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:34,12:47,1348,0.0,0.0,9438.4,792.0,2.796,2.8,0.6028,0.6092,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:35,12:47,1349,0.0,0.0,9438.4,793.0,2.789,2.8,0.6015,0.6079,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:36,12:47,1350,0.0,0.0,9438.4,787.0,2.747,2.8,0.5924,0.5987,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:37,12:47,1351,0.0,0.0,9438.4,783.0,2.726,2.8,0.5879,0.5941,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:38,12:47,1352,0.0,0.0,9438.4,784.0,2.744,2.8,0.5917,0.5979,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:39,12:47,1353,0.0,0.0,9438.4,786.0,2.729,2.8,0.5884,0.5946,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:40,12:47,1354,0.0,0.0,9438.4,789.0,2.695,2.8,0.5812,0.5873,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:41,12:47,1355,0.0,0.0,9438.4,789.0,2.709,2.8,0.5842,0.5904,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:42,12:47,1356,0.0,0.0,9438.4,789.0,2.728,2.8,0.5883,0.5946,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:43,12:47,1357,0.0,0.0,9438.4,789.0,2.694,2.8,0.581,0.5872,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:44,12:47,1358,0.0,0.0,9438.4,787.0,2.677,2.8,0.5772,0.5833,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:45,12:47,1359,0.0,0.0,9438.4,782.0,2.7,2.8,0.5823,0.5884,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:46,12:47,1360,0.0,0.0,9438.4,782.0,2.71,2.8,0.5844,0.5906,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:47,12:47,1361,0.0,0.0,9438.4,786.0,2.71,2.8,0.5844,0.5906,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:48,12:47,1362,0.0,0.0,9438.4,794.0,2.741,2.8,0.591,0.5973,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:49,12:47,1363,0.0,0.0,9438.4,802.0,2.779,2.8,0.5993,0.6057,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:50,12:47,1364,0.0,0.0,9438.4,792.0,2.723,2.8,0.5871,0.5933,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:51,12:47,1365,0.0,0.0,9438.4,864.0,3.279,3.5,0.707,0.7145,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:52,12:47,1366,0.0,0.0,9438.4,1183.0,5.673,6.3,1.2233,1.2363,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:53,12:47,1367,0.0,0.0,9438.4,1382.0,6.823,7.3,1.4715,1.487,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:54,12:47,1368,0.0,0.0,9438.4,1436.0,6.479,6.0,1.3971,1.4119,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:55,12:47,1369,0.0,0.0,9438.4,1300.0,5.24,4.7,1.13,1.142,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:56,12:47,1370,0.0,0.0,9438.4,1052.0,3.47,3.4,0.7483,0.7562,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:57,12:47,1371,0.0,0.0,9438.4,1061.0,3.35,3.3,0.7224,0.7301,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:58,12:47,1372,0.0,0.0,9438.4,1154.0,3.76,3.5,0.8107,0.8193,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:53:59,12:47,1373,0.0,0.0,9438.4,1046.0,3.24,3.1,0.6988,0.7062,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:00,12:47,1374,0.0,0.0,9438.4,949.0,2.826,2.8,0.6094,0.6159,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:01,12:47,1375,0.0,0.0,9438.4,896.0,2.723,2.8,0.5872,0.5934,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:02,12:47,1376,0.0,0.0,9438.4,861.0,2.689,2.8,0.5799,0.5861,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:03,12:47,1377,0.0,0.0,9438.4,845.0,2.729,2.8,0.5884,0.5947,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:04,12:47,1378,0.0,0.0,9438.4,1031.0,4.513,5.2,0.9732,0.9835,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:05,12:47,1379,0.0,0.276,9438.4,1297.0,6.99,8.7,1.5073,1.5232,1,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:06,12:47,1380,1.99,0.611,9438.9,1211.0,6.528,10.0,1.4078,1.4227,0,urban,Bulevardul I. C. Brătianu,primary,12.7
RUTA_A,11-13,2026-04-02 12:54:07,12:47,1381,4.4,1.063,9440.2,1124.0,6.132,10.9,1.3223,1.3363,0,urban,Bulevardul I. C. Brătianu,primary,12.4
RUTA_A,11-13,2026-04-02 12:54:08,12:47,1382,9.64,1.224,9442.8,1417.0,9.838,10.2,2.1215,2.144,0,urban,Bulevardul I. C. Brătianu,primary,9.6
RUTA_A,11-13,2026-04-02 12:54:09,12:47,1383,13.21,0.577,9446.5,1519.0,11.05,9.1,2.3829,2.4082,0,urban,Bulevardul I. C. Brătianu,primary,6.7
RUTA_A,11-13,2026-04-02 12:54:10,12:47,1384,13.8,0.329,9450.4,1283.0,7.829,7.0,1.6882,1.7061,0,urban,Bulevardul I. C. Brătianu,primary,4.8
RUTA_A,11-13,2026-04-02 12:54:11,12:47,1385,15.58,0.581,9454.7,1244.0,6.955,6.7,1.4999,1.5158,0,urban,Bulevardul I. C. Brătianu,primary,6.5
RUTA_A,11-13,2026-04-02 12:54:12,12:47,1386,17.98,0.49,9459.7,1308.0,7.297,7.4,1.5736,1.5903,0,urban,Bulevardul I. C. Brătianu,primary,10.9
RUTA_A,11-13,2026-04-02 12:54:13,12:47,1387,19.11,0.343,9465.0,1373.0,8.155,9.2,1.7586,1.7772,0,urban,Bulevardul I. C. Brătianu,primary,7.3
RUTA_A,11-13,2026-04-02 12:54:14,12:47,1388,20.45,0.492,9470.7,1461.0,9.036,10.6,1.9486,1.9693,0,urban,Bulevardul I. C. Brătianu,primary,4.4
RUTA_A,11-13,2026-04-02 12:54:15,12:47,1389,22.65,0.373,9477.0,1631.0,9.994,10.8,2.1552,2.178,0,urban,Bulevardul I. C. Brătianu,primary,5.7
RUTA_A,11-13,2026-04-02 12:54:16,12:47,1390,23.14,-0.24,9483.4,1610.0,9.077,9.3,1.9575,1.9783,0,urban,Bulevardul I. C. Brătianu,primary,9.7
RUTA_A,11-13,2026-04-02 12:54:17,12:47,1391,20.92,-0.8,9489.2,1284.0,5.205,5.0,1.1224,1.1343,0,urban,Bulevardul I. C. Brătianu,primary,8.6
RUTA_A,11-13,2026-04-02 12:54:18,12:47,1392,17.38,-1.116,9494.0,1076.0,3.344,3.0,0.7212,0.7289,0,urban,Bulevardul I. C. Brătianu,primary,5.7
RUTA_A,11-13,2026-04-02 12:54:19,12:47,1393,12.89,-0.99,9497.6,952.0,2.923,2.8,0.6304,0.6371,0,urban,Bulevardul I. C. Brătianu,primary,5.9
RUTA_A,11-13,2026-04-02 12:54:20,12:47,1394,10.25,-0.669,9500.5,892.0,2.788,2.8,0.6011,0.6075,0,urban,Bulevardul I. C. Brătianu,primary,7.7
RUTA_A,11-13,2026-04-02 12:54:21,12:47,1395,8.07,-0.69,9502.7,848.0,2.722,2.8,0.587,0.5932,0,urban,Bulevardul I. C. Brătianu,primary,9.9
RUTA_A,11-13,2026-04-02 12:54:22,12:47,1396,5.28,-0.72,9504.2,819.0,2.671,2.8,0.576,0.5821,0,urban,Bulevardul I. C. Brătianu,primary,11.1
RUTA_A,11-13,2026-04-02 12:54:23,12:47,1397,2.89,-0.412,9505.0,795.0,2.634,2.8,0.5681,0.5741,0,urban,Bulevardul I. C. Brătianu,primary,11.4
RUTA_A,11-13,2026-04-02 12:54:24,12:47,1398,2.31,-0.196,9505.6,788.0,2.657,2.8,0.5731,0.5791,0,urban,Bulevardul I. C. Brătianu,primary,11.3
RUTA_A,11-13,2026-04-02 12:54:25,12:47,1399,1.48,-0.276,9506.0,786.0,2.68,2.8,0.578,0.5842,0,urban,Bulevardul I. C. Brătianu,primary,11.0
RUTA_A,11-13,2026-04-02 12:54:26,12:47,1400,0.33,-0.205,9506.1,787.0,2.703,2.8,0.583,0.5892,1,urban,Bulevardul I. C. Brătianu,primary,10.8
RUTA_A,11-13,2026-04-02 12:54:27,12:47,1401,0.0,-0.046,9506.1,789.0,2.702,2.8,0.5827,0.5888,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:28,12:47,1402,0.0,0.0,9506.1,792.0,2.691,2.8,0.5802,0.5864,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:29,12:47,1403,0.0,0.0,9506.1,794.0,2.7,2.8,0.5823,0.5885,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:30,12:47,1404,0.0,0.0,9506.1,796.0,2.704,2.8,0.5831,0.5893,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:31,12:47,1405,0.0,0.0,9506.1,789.0,2.653,2.8,0.572,0.5781,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:32,12:47,1406,0.0,0.0,9506.1,784.0,2.61,2.8,0.5628,0.5688,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:33,12:47,1407,0.0,0.0,9506.1,782.0,2.582,2.8,0.5568,0.5627,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:34,12:47,1408,0.0,0.0,9506.1,783.0,2.58,2.8,0.5563,0.5622,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:35,12:47,1409,0.0,0.0,9506.1,787.0,2.597,2.8,0.5601,0.566,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:36,12:47,1410,0.0,0.0,9506.1,790.0,2.586,2.8,0.5577,0.5636,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:37,12:47,1411,0.0,0.0,9506.1,793.0,2.571,2.8,0.5543,0.5602,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:38,12:47,1412,0.0,0.0,9506.1,792.0,2.587,2.8,0.5579,0.5639,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:39,12:47,1413,0.0,0.0,9506.1,791.0,2.604,2.8,0.5615,0.5675,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:40,12:47,1414,0.0,0.0,9506.1,788.0,2.621,2.8,0.5651,0.5711,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:41,12:47,1415,0.0,0.0,9506.1,790.0,2.622,2.8,0.5655,0.5715,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:42,12:47,1416,0.0,0.0,9506.1,799.0,2.604,2.8,0.5616,0.5676,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:43,12:47,1417,0.0,0.0,9506.1,796.0,2.609,2.8,0.5625,0.5685,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:44,12:47,1418,0.0,0.0,9506.1,789.0,2.62,2.8,0.565,0.571,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:45,12:47,1419,0.0,0.0,9506.1,785.0,2.614,2.8,0.5637,0.5697,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:46,12:47,1420,0.0,0.0,9506.1,785.0,2.631,2.8,0.5674,0.5734,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:47,12:47,1421,0.0,0.0,9506.1,796.0,2.694,2.8,0.5809,0.587,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:48,12:47,1422,0.0,0.0,9506.1,800.0,2.68,2.8,0.5779,0.5841,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:49,12:47,1423,0.0,0.0,9506.1,801.0,2.611,2.8,0.5631,0.5691,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:50,12:47,1424,0.0,0.0,9506.1,798.0,2.593,2.8,0.5592,0.5651,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:51,12:47,1425,0.0,0.0,9506.1,793.0,2.579,2.8,0.5561,0.5619,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:52,12:47,1426,0.0,0.0,9506.1,785.0,2.573,2.8,0.5548,0.5607,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:53,12:47,1427,0.0,0.0,9506.1,784.0,2.576,2.8,0.5555,0.5614,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:54,12:47,1428,0.0,0.0,9506.1,789.0,2.587,2.8,0.5578,0.5638,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:55,12:47,1429,0.0,0.0,9506.1,790.0,2.553,2.8,0.5504,0.5563,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:56,12:47,1430,0.0,0.0,9506.1,791.0,2.5,2.8,0.5391,0.5449,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:57,12:47,1431,0.0,0.0,9506.1,797.0,2.53,2.8,0.5456,0.5514,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:58,12:47,1432,0.0,0.0,9506.1,802.0,2.554,2.8,0.5507,0.5565,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:54:59,12:47,1433,0.0,0.0,9506.1,803.0,2.565,2.8,0.5532,0.5591,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:00,12:47,1434,0.0,0.0,9506.1,803.0,2.594,2.8,0.5594,0.5653,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:01,12:47,1435,0.0,0.0,9506.1,802.0,2.635,2.8,0.5681,0.5741,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:02,12:47,1436,0.0,0.0,9506.1,800.0,2.605,2.8,0.5618,0.5678,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:03,12:47,1437,0.0,0.0,9506.1,799.0,2.569,2.8,0.5541,0.5599,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:04,12:47,1438,0.0,0.0,9506.1,801.0,2.563,2.8,0.5527,0.5586,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:05,12:47,1439,0.0,0.0,9506.1,803.0,2.573,2.8,0.5549,0.5608,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:06,12:47,1440,0.0,0.0,9506.1,805.0,2.601,2.8,0.5609,0.5669,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:07,12:47,1441,0.0,0.0,9506.1,799.0,2.602,2.8,0.5612,0.5672,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:08,12:47,1442,0.0,0.0,9506.1,790.0,2.592,2.8,0.5589,0.5648,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:09,12:47,1443,0.0,0.0,9506.1,790.0,2.558,2.8,0.5517,0.5575,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:10,12:47,1444,0.0,0.0,9506.1,793.0,2.542,2.8,0.5481,0.5539,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:11,12:47,1445,0.0,0.0,9506.1,801.0,2.593,2.8,0.5592,0.5651,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:12,12:47,1446,0.0,0.0,9506.1,805.0,2.609,2.8,0.5626,0.5686,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:13,12:47,1447,0.0,0.0,9506.1,805.0,2.586,2.8,0.5576,0.5635,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:14,12:47,1448,0.0,0.0,9506.1,803.0,2.562,2.8,0.5525,0.5583,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:15,12:47,1449,0.0,0.0,9506.1,802.0,2.54,2.8,0.5477,0.5535,1,urban,Bulevardul I. C. Brătianu,primary,10.7
RUTA_A,11-13,2026-04-02 12:55:16,12:47,1450,0.0,0.0,9506.1,797.0,2.534,2.8,0.5464,0.5522,1,urban,Bulevardul I. C. Brătianu,primary,10.7
